"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2023 Municipal Election","CHESTER","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","62,008","0","0","54,905","0","0","6,961","0","0","142","0","0"
"2023 Municipal Election","CHESTER","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","91,737","0","0","55,795","0","0","35,389","0","0","553","0","0"
"2023 Municipal Election","CHESTER","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","67,067","0","0","59,107","0","0","7,795","0","0","165","0","0"
"2023 Municipal Election","CHESTER","Judge of the Court of Common Pleas (Retention)","15th Judicial District (Chester County)","","JOHN L HALL","0","92,495","41,492","0","67,756","29,562","0","24,354","11,739","0","385","191"
"2023 Municipal Election","CHESTER","Judge of the Court of Common Pleas (Retention)","15th Judicial District (Chester County)","","PATRICK CARMODY","0","89,461","45,228","0","68,704","28,844","0","20,391","16,174","0","366","210"
"2023 Municipal Election","CHESTER","Judge of the Court of Common Pleas","15th Judicial District (Chester County)","Democratic","SARAH B  BLACK","88,667","0","0","53,806","0","0","34,316","0","0","545","0","0"
"2023 Municipal Election","CHESTER","Judge of the Court of Common Pleas","15th Judicial District (Chester County)","Democratic","DEB RYAN","90,286","0","0","54,800","0","0","34,957","0","0","529","0","0"
"2023 Municipal Election","CHESTER","Judge of the Court of Common Pleas","15th Judicial District (Chester County)","Democratic","FREDDA D MADDOX","84,337","0","0","50,725","0","0","33,087","0","0","525","0","0"
"2023 Municipal Election","CHESTER","Judge of the Court of Common Pleas","15th Judicial District (Chester County)","Democratic","NICOLE FORZATO","85,929","0","0","51,879","0","0","33,530","0","0","520","0","0"
"2023 Municipal Election","CHESTER","Judge of the Court of Common Pleas","15th Judicial District (Chester County)","Democratic","THOMAS MCCABE","84,709","0","0","51,088","0","0","33,120","0","0","501","0","0"
"2023 Municipal Election","CHESTER","Judge of the Court of Common Pleas","15th Judicial District (Chester County)","Republican","LOU MINCARELLI","65,904","0","0","57,716","0","0","8,027","0","0","161","0","0"
"2023 Municipal Election","CHESTER","Judge of the Court of Common Pleas","15th Judicial District (Chester County)","Republican","PJ REDMOND","64,509","0","0","56,543","0","0","7,814","0","0","152","0","0"
"2023 Municipal Election","CHESTER","Judge of the Court of Common Pleas","15th Judicial District (Chester County)","Republican","ANDY RONGAUS","62,566","0","0","55,253","0","0","7,166","0","0","147","0","0"
"2023 Municipal Election","CHESTER","Judge of the Court of Common Pleas","15th Judicial District (Chester County)","Republican","DON KOHLER","63,080","0","0","55,515","0","0","7,420","0","0","145","0","0"
"2023 Municipal Election","CHESTER","Judge of the Court of Common Pleas","15th Judicial District (Chester County)","Republican","DAVE BLACK","62,082","0","0","54,833","0","0","7,102","0","0","147","0","0"
"2023 Municipal Election","CLARION","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","2,545","0","0","1,642","0","0","901","0","0","2","0","0"
"2023 Municipal Election","CLARION","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","6,154","0","0","5,573","0","0","576","0","0","5","0","0"
"2023 Municipal Election","CLARION","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","3,769","3,531","0","2,908","3,055","0","857","473","0","4","3"
"2023 Municipal Election","CLARION","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","4,256","3,058","0","3,532","2,467","0","719","589","0","5","2"
"2023 Municipal Election","CLARION","Judge of the Superior Court","Statewide","Democratic","JILL BECK","2,553","0","0","1,647","0","0","903","0","0","3","0","0"
"2023 Municipal Election","CLARION","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","1,725","0","0","1,007","0","0","716","0","0","2","0","0"
"2023 Municipal Election","CLARION","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","5,953","0","0","5,330","0","0","619","0","0","4","0","0"
"2023 Municipal Election","CLARION","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","4,977","0","0","4,525","0","0","448","0","0","4","0","0"
"2023 Municipal Election","CLARION","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","2,366","0","0","1,480","0","0","883","0","0","3","0","0"
"2023 Municipal Election","CLARION","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","6,314","0","0","5,723","0","0","587","0","0","4","0","0"
"2023 Municipal Election","CLEARFIELD","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","4,696","0","0","2,846","0","0","1,843","0","0","7","0","0"
"2023 Municipal Election","CLEARFIELD","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","12,435","0","0","11,251","0","0","1,179","0","0","5","0","0"
"2023 Municipal Election","CLEARFIELD","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","8,763","6,321","0","6,744","5,556","0","2,015","761","0","4","4"
"2023 Municipal Election","CLEARFIELD","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","8,934","6,102","0","7,235","5,036","0","1,692","1,065","0","7","1"
"2023 Municipal Election","CLEARFIELD","Judge of the Superior Court","Statewide","Democratic","JILL BECK","5,025","0","0","3,043","0","0","1,974","0","0","8","0","0"
"2023 Municipal Election","CLEARFIELD","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","3,953","0","0","2,265","0","0","1,683","0","0","5","0","0"
"2023 Municipal Election","CLEARFIELD","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","10,841","0","0","9,842","0","0","994","0","0","5","0","0"
"2023 Municipal Election","CLEARFIELD","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","9,282","0","0","8,411","0","0","867","0","0","4","0","0"
"2023 Municipal Election","CLEARFIELD","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","4,979","0","0","3,010","0","0","1,962","0","0","7","0","0"
"2023 Municipal Election","CLEARFIELD","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","12,028","0","0","10,978","0","0","1,045","0","0","5","0","0"
"2023 Municipal Election","CLEARFIELD","Judge of the Court of Common Pleas (Retention)","46th Judicial District (Clearfield County)","","PAUL E CHERRY","0","11,321","4,909","0","9,042","4,218","0","2,272","687","0","7","4"
"2023 Municipal Election","CLINTON","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","2,958","0","0","1,963","0","0","989","0","0","6","0","0"
"2023 Municipal Election","CLINTON","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","5,748","0","0","5,183","0","0","556","0","0","9","0","0"
"2023 Municipal Election","CLINTON","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","4,351","2,866","0","3,376","2,508","0","971","354","0","4","4"
"2023 Municipal Election","CLINTON","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","4,392","2,770","0","3,646","2,213","0","741","554","0","5","3"
"2023 Municipal Election","CLINTON","Judge of the Superior Court","Statewide","Democratic","JILL BECK","3,038","0","0","1,989","0","0","1,045","0","0","4","0","0"
"2023 Municipal Election","CLINTON","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","2,345","0","0","1,453","0","0","887","0","0","5","0","0"
"2023 Municipal Election","CLINTON","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","5,076","0","0","4,623","0","0","447","0","0","6","0","0"
"2023 Municipal Election","CLINTON","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","4,293","0","0","3,901","0","0","387","0","0","5","0","0"
"2023 Municipal Election","CLINTON","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","2,947","0","0","1,912","0","0","1,030","0","0","5","0","0"
"2023 Municipal Election","CLINTON","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","5,715","0","0","5,199","0","0","507","0","0","9","0","0"
"2023 Municipal Election","CLINTON","Judge of the Court of Common Pleas (Retention)","25th Judicial District (Clinton County)","","MICHAEL F SALISBURY","0","6,214","1,626","0","5,051","1,353","0","1,159","269","0","4","4"
"2023 Municipal Election","COLUMBIA","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","5,124","0","0","3,297","0","0","1,817","0","0","10","0","0"
"2023 Municipal Election","COLUMBIA","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","8,709","0","0","7,897","0","0","804","0","0","8","0","0"
"2023 Municipal Election","COLUMBIA","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","7,934","4,261","0","6,086","3,780","0","1,842","474","0","6","7"
"2023 Municipal Election","COLUMBIA","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","7,597","4,270","0","6,274","3,317","0","1,316","947","0","7","6"
"2023 Municipal Election","COLUMBIA","Judge of the Superior Court","Statewide","Democratic","JILL BECK","5,358","0","0","3,417","0","0","1,933","0","0","8","0","0"
"2023 Municipal Election","COLUMBIA","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","4,106","0","0","2,481","0","0","1,617","0","0","8","0","0"
"2023 Municipal Election","COLUMBIA","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","8,244","0","0","7,538","0","0","698","0","0","8","0","0"
"2023 Municipal Election","COLUMBIA","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","6,891","0","0","6,345","0","0","541","0","0","5","0","0"
"2023 Municipal Election","COLUMBIA","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","4,984","0","0","3,070","0","0","1,906","0","0","8","0","0"
"2023 Municipal Election","COLUMBIA","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","8,758","0","0","8,037","0","0","712","0","0","9","0","0"
"2023 Municipal Election","COLUMBIA","Judge of the Court of Common Pleas","26th Judicial District (Columbia & Montour Counties)","Democratic / Republican","RICHARD W KNECHT","12,548","0","0","10,212","0","0","2,324","0","0","12","0","0"
"2023 Municipal Election","CRAWFORD","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","6,505","0","0","3,840","0","0","2,649","0","0","16","0","0"
"2023 Municipal Election","CRAWFORD","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","12,554","0","0","11,254","0","0","1,289","0","0","11","0","0"
"2023 Municipal Election","CRAWFORD","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","10,727","5,875","0","7,794","5,097","0","2,918","772","0","15","6"
"2023 Municipal Election","CRAWFORD","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","10,831","5,828","0","8,617","4,384","0","2,200","1,437","0","14","7"
"2023 Municipal Election","CRAWFORD","Judge of the Superior Court","Statewide","Democratic","JILL BECK","7,026","0","0","4,233","0","0","2,780","0","0","13","0","0"
"2023 Municipal Election","CRAWFORD","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","5,851","0","0","3,435","0","0","2,401","0","0","15","0","0"
"2023 Municipal Election","CRAWFORD","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","11,636","0","0","10,496","0","0","1,130","0","0","10","0","0"
"2023 Municipal Election","CRAWFORD","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","10,574","0","0","9,575","0","0","991","0","0","8","0","0"
"2023 Municipal Election","CRAWFORD","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","6,608","0","0","3,881","0","0","2,711","0","0","16","0","0"
"2023 Municipal Election","CRAWFORD","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","12,277","0","0","11,087","0","0","1,179","0","0","11","0","0"
"2023 Municipal Election","CUMBERLAND","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","30,970","0","0","18,810","0","0","12,063","0","0","97","0","0"
"2023 Municipal Election","CUMBERLAND","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","33,667","0","0","28,683","0","0","4,951","0","0","33","0","0"
"2023 Municipal Election","CUMBERLAND","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","40,694","19,297","0","27,119","16,377","0","13,484","2,898","0","91","22"
"2023 Municipal Election","CUMBERLAND","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","38,799","21,064","0","28,947","14,698","0","9,778","6,330","0","74","36"
"2023 Municipal Election","CUMBERLAND","Judge of the Superior Court","Statewide","Democratic","JILL BECK","31,452","0","0","18,851","0","0","12,506","0","0","95","0","0"
"2023 Municipal Election","CUMBERLAND","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","28,187","0","0","16,837","0","0","11,269","0","0","81","0","0"
"2023 Municipal Election","CUMBERLAND","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","32,613","0","0","28,098","0","0","4,484","0","0","31","0","0"
"2023 Municipal Election","CUMBERLAND","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","30,687","0","0","26,701","0","0","3,962","0","0","24","0","0"
"2023 Municipal Election","CUMBERLAND","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","30,188","0","0","17,821","0","0","12,276","0","0","91","0","0"
"2023 Municipal Election","CUMBERLAND","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","34,195","0","0","29,400","0","0","4,758","0","0","37","0","0"
"2023 Municipal Election","DAUPHIN","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","33,883","0","0","21,210","0","0","12,529","0","0","144","0","0"
"2023 Municipal Election","DAUPHIN","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","30,418","0","0","26,324","0","0","4,039","0","0","55","0","0"
"2023 Municipal Election","DAUPHIN","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","36,473","18,249","0","24,696","15,010","0","11,664","3,193","0","113","46"
"2023 Municipal Election","DAUPHIN","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","33,231","21,004","0","24,736","14,696","0","8,392","6,251","0","103","57"
"2023 Municipal Election","DAUPHIN","Judge of the Superior Court","Statewide","Democratic","JILL BECK","31,285","0","0","19,004","0","0","12,170","0","0","111","0","0"
"2023 Municipal Election","DAUPHIN","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","29,598","0","0","17,920","0","0","11,544","0","0","134","0","0"
"2023 Municipal Election","DAUPHIN","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","29,527","0","0","25,675","0","0","3,806","0","0","46","0","0"
"2023 Municipal Election","DAUPHIN","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","25,994","0","0","22,614","0","0","3,339","0","0","41","0","0"
"2023 Municipal Election","DAUPHIN","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","32,921","0","0","20,227","0","0","12,548","0","0","146","0","0"
"2023 Municipal Election","DAUPHIN","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","31,015","0","0","27,070","0","0","3,897","0","0","48","0","0"
"2023 Municipal Election","DAUPHIN","Judge of the Court of Common Pleas (Retention)","12th Judicial District (Dauphin County)","","SCOTT ARTHUR EVANS","0","39,100","16,019","0","27,731","12,398","0","11,256","3,573","0","113","48"
"2023 Municipal Election","DAUPHIN","Judge of the Court of Common Pleas (Retention)","12th Judicial District (Dauphin County)","","WILLIAM T TULLY","0","38,818","16,573","0","28,900","11,570","0","9,806","4,955","0","112","48"
"2023 Municipal Election","DAUPHIN","Judge of the Court of Common Pleas","12th Judicial District (Dauphin County)","Democratic","LA TASHA C WILLIAMS","31,036","0","0","19,241","0","0","11,650","0","0","145","0","0"
"2023 Municipal Election","DAUPHIN","Judge of the Court of Common Pleas","12th Judicial District (Dauphin County)","Republican","COURTNEY K POWELL","33,301","0","0","28,329","0","0","4,919","0","0","53","0","0"
"2023 Municipal Election","DELAWARE","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","94,096","0","0","61,856","0","0","31,702","0","0","538","0","0"
"2023 Municipal Election","DELAWARE","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","57,915","0","0","51,212","0","0","6,531","0","0","172","0","0"
"2023 Municipal Election","DELAWARE","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","109,578","29,673","0","79,875","23,463","0","29,210","6,069","0","493","141"
"2023 Municipal Election","DELAWARE","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","73,426","61,834","0","57,573","42,817","0","15,532","18,721","0","321","296"
"2023 Municipal Election","DELAWARE","Judge of the Superior Court","Statewide","Democratic","JILL BECK","86,702","0","0","55,974","0","0","30,244","0","0","484","0","0"
"2023 Municipal Election","DELAWARE","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","83,661","0","0","54,204","0","0","28,976","0","0","481","0","0"
"2023 Municipal Election","DELAWARE","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","58,633","0","0","51,427","0","0","7,037","0","0","169","0","0"
"2023 Municipal Election","DELAWARE","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","53,308","0","0","47,024","0","0","6,135","0","0","149","0","0"
"2023 Municipal Election","DELAWARE","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","90,164","0","0","58,817","0","0","30,824","0","0","523","0","0"
"2023 Municipal Election","DELAWARE","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","59,768","0","0","52,579","0","0","7,011","0","0","178","0","0"
"2023 Municipal Election","DELAWARE","Judge of the Court of Common Pleas (Retention)","32nd Judicial District (Delaware County)","","BARRY C DOZOR","0","79,438","57,653","0","61,478","40,469","0","17,614","16,908","0","346","276"
"2023 Municipal Election","DELAWARE","Judge of the Court of Common Pleas (Retention)","32nd Judicial District (Delaware County)","","RICHARD M CAPPELLI","0","82,747","54,869","0","63,172","39,235","0","19,225","15,358","0","350","276"
"2023 Municipal Election","DELAWARE","Judge of the Court of Common Pleas (Retention)","32nd Judicial District (Delaware County)","","WILLIAM CHIP MACKRIDES","0","77,700","58,989","0","60,915","40,797","0","16,468","17,899","0","317","293"
"2023 Municipal Election","DELAWARE","Judge of the Court of Common Pleas","32nd Judicial District (Delaware County)","Democratic","RACHEL EZZELL BERRY","89,881","0","0","58,542","0","0","30,811","0","0","528","0","0"
"2023 Municipal Election","DELAWARE","Judge of the Court of Common Pleas","32nd Judicial District (Delaware County)","Republican","DAWN GETTY SUTPHIN","60,004","0","0","52,823","0","0","7,005","0","0","176","0","0"
"2023 Municipal Election","ELK","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","2,364","0","0","1,477","0","0","885","0","0","2","0","0"
"2023 Municipal Election","ELK","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","5,238","0","0","4,681","0","0","549","0","0","8","0","0"
"2023 Municipal Election","ELK","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","3,806","3,244","0","2,941","2,768","0","860","475","0","5","1"
"2023 Municipal Election","ELK","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","3,725","3,228","0","3,013","2,605","0","708","620","0","4","3"
"2023 Municipal Election","ELK","Judge of the Superior Court","Statewide","Democratic","JILL BECK","2,738","0","0","1,758","0","0","977","0","0","3","0","0"
"2023 Municipal Election","ELK","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","1,977","0","0","1,219","0","0","757","0","0","1","0","0"
"2023 Municipal Election","ELK","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","4,770","0","0","4,259","0","0","504","0","0","7","0","0"
"2023 Municipal Election","ELK","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","4,172","0","0","3,757","0","0","409","0","0","6","0","0"
"2023 Municipal Election","ELK","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","2,565","0","0","1,621","0","0","941","0","0","3","0","0"
"2023 Municipal Election","ELK","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","5,040","0","0","4,530","0","0","503","0","0","7","0","0"
"2023 Municipal Election","ERIE","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","29,940","0","0","16,936","0","0","12,898","0","0","106","0","0"
"2023 Municipal Election","ERIE","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","30,348","0","0","24,550","0","0","5,726","0","0","72","0","0"
"2023 Municipal Election","ERIE","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","34,816","17,515","0","21,794","13,540","0","12,931","3,919","0","91","56"
"2023 Municipal Election","ERIE","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","32,061","20,049","0","22,235","13,007","0","9,736","6,985","0","90","57"
"2023 Municipal Election","ERIE","Judge of the Superior Court","Statewide","Democratic","JILL BECK","33,014","0","0","18,167","0","0","14,747","0","0","100","0","0"
"2023 Municipal Election","ERIE","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","26,838","0","0","14,161","0","0","12,590","0","0","87","0","0"
"2023 Municipal Election","ERIE","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","26,041","0","0","22,080","0","0","3,899","0","0","62","0","0"
"2023 Municipal Election","ERIE","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","20,984","0","0","17,884","0","0","3,050","0","0","50","0","0"
"2023 Municipal Election","ERIE","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","32,134","0","0","17,608","0","0","14,418","0","0","108","0","0"
"2023 Municipal Election","ERIE","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","27,492","0","0","23,352","0","0","4,075","0","0","65","0","0"
"2023 Municipal Election","ERIE","Judge of the Court of Common Pleas","6th Judicial District (Erie County)","Democratic","PETE SALA","35,341","0","0","20,220","0","0","14,998","0","0","123","0","0"
"2023 Municipal Election","ERIE","Judge of the Court of Common Pleas","6th Judicial District (Erie County)","Republican","ERIC MIKOVCH","25,770","0","0","21,813","0","0","3,898","0","0","59","0","0"
"2023 Municipal Election","FAYETTE","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","11,853","0","0","6,686","0","0","5,118","0","0","49","0","0"
"2023 Municipal Election","FAYETTE","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","16,035","0","0","14,258","0","0","1,738","0","0","39","0","0"
"2023 Municipal Election","FAYETTE","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","13,292","7,675","0","8,885","6,304","0","4,366","1,353","0","41","18"
"2023 Municipal Election","FAYETTE","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","12,518","8,154","0","8,974","6,017","0","3,508","2,114","0","36","23"
"2023 Municipal Election","FAYETTE","Judge of the Superior Court","Statewide","Democratic","JILL BECK","11,439","0","0","6,314","0","0","5,076","0","0","49","0","0"
"2023 Municipal Election","FAYETTE","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","8,410","0","0","4,239","0","0","4,130","0","0","41","0","0"
"2023 Municipal Election","FAYETTE","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","13,998","0","0","12,413","0","0","1,549","0","0","36","0","0"
"2023 Municipal Election","FAYETTE","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","13,297","0","0","11,825","0","0","1,446","0","0","26","0","0"
"2023 Municipal Election","FAYETTE","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","11,338","0","0","6,249","0","0","5,040","0","0","49","0","0"
"2023 Municipal Election","FAYETTE","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","16,090","0","0","14,331","0","0","1,723","0","0","36","0","0"
"2023 Municipal Election","FAYETTE","Judge of the Court of Common Pleas (Retention)","14th Judicial District (Fayette County)","","JOSEPH M GEORGE JR","0","16,303","6,192","0","11,404","4,947","0","4,849","1,231","0","50","14"
"2023 Municipal Election","FAYETTE","Judge of the Court of Common Pleas (Retention)","14th Judicial District (Fayette County)","","LINDA CORDARO","0","16,121","6,604","0","11,207","5,310","0","4,861","1,281","0","53","13"
"2023 Municipal Election","FAYETTE","Judge of the Court of Common Pleas","14th Judicial District (Fayette County)","Democratic / Republican","MARK M MEHALOV","23,176","0","0","17,114","0","0","5,994","0","0","68","0","0"
"2023 Municipal Election","FOREST","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","448","0","0","303","0","0","145","0","0","0","0","0"
"2023 Municipal Election","FOREST","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","980","0","0","869","0","0","111","0","0","0","0","0"
"2023 Municipal Election","FOREST","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","828","477","0","684","405","0","144","72","0","0","0"
"2023 Municipal Election","FOREST","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","841","456","0","709","372","0","132","84","0","0","0"
"2023 Municipal Election","FOREST","Judge of the Superior Court","Statewide","Democratic","JILL BECK","459","0","0","303","0","0","156","0","0","0","0","0"
"2023 Municipal Election","FOREST","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","332","0","0","214","0","0","118","0","0","0","0","0"
"2023 Municipal Election","FOREST","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","926","0","0","829","0","0","97","0","0","0","0","0"
"2023 Municipal Election","FOREST","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","911","0","0","833","0","0","78","0","0","0","0","0"
"2023 Municipal Election","FOREST","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","424","0","0","270","0","0","154","0","0","0","0","0"
"2023 Municipal Election","FOREST","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","1,004","0","0","899","0","0","105","0","0","0","0","0"
"2023 Municipal Election","FRANKLIN","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","9,583","0","0","5,418","0","0","4,144","0","0","21","0","0"
"2023 Municipal Election","FRANKLIN","Justice of the Supreme Court","Statewide","Republican","CAROLYN CARLUCCIO","20,101","0","0","17,928","0","0","2,163","0","0","10","0","0"
"2023 Municipal Election","FRANKLIN","Judge of the Superior Court (Retention)","Statewide","","JACK PANELLA","0","16,154","9,258","0","11,784","8,017","0","4,355","1,234","0","15","7"
"2023 Municipal Election","FRANKLIN","Judge of the Superior Court (Retention)","Statewide","","VICTOR P STABILE","0","17,525","7,837","0","13,939","5,895","0","3,571","1,935","0","15","7"
"2023 Municipal Election","FRANKLIN","Judge of the Superior Court","Statewide","Democratic","JILL BECK","9,447","0","0","5,247","0","0","4,179","0","0","21","0","0"
"2023 Municipal Election","FRANKLIN","Judge of the Superior Court","Statewide","Democratic","TIMIKA LANE","7,764","0","0","4,028","0","0","3,716","0","0","20","0","0"
"2023 Municipal Election","FRANKLIN","Judge of the Superior Court","Statewide","Republican","MARIA BATTISTA","17,964","0","0","16,051","0","0","1,906","0","0","7","0","0"
"2023 Municipal Election","FRANKLIN","Judge of the Superior Court","Statewide","Republican","HARRY F SMAIL JR","17,303","0","0","15,434","0","0","1,861","0","0","8","0","0"
"2023 Municipal Election","FRANKLIN","Judge of the Commonwealth Court","Statewide","Democratic","MATT WOLF","9,186","0","0","4,993","0","0","4,172","0","0","21","0","0"
"2023 Municipal Election","FRANKLIN","Judge of the Commonwealth Court","Statewide","Republican","MEGAN MARTIN","20,422","0","0","18,274","0","0","2,138","0","0","10","0","0"
"2023 Municipal Election","FRANKLIN","Judge of the Court of Common Pleas (Retention)","39th Judicial District (Franklin & Fulton Counties)","","JEREMIAH D ZOOK","0","19,805","6,208","0","15,887","4,504","0","3,901","1,699","0","17","5"
"2023 Municipal Election","FULTON","Justice of the Supreme Court","Statewide","Democratic","DANIEL MCCAFFERY","695","0","0","499","0","0","196","0","0","0","0","0"
