"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2000 General Election","ELK","State Treasurer","StateWide","Republican","","5,573","5,573","","","","","","","","","",""
"2000 General Election","ELK","State Treasurer","StateWide","Democratic","","7,175","7,175","","","","","","","","","",""
"2000 General Election","ELK","State Treasurer","StateWide","Constitution","","156","156","","","","","","","","","",""
"2000 General Election","ELK","State Treasurer","StateWide","Libertarian","","48","48","","","","","","","","","",""
"2000 General Election","ELK","State Treasurer","StateWide","Green","","148","148","","","","","","","","","",""
"2000 General Election","ELK","State Treasurer","StateWide","Reform","","175","175","","","","","","","","","",""
"2000 General Election","ERIE","Auditor General","StateWide","Republican","","33,532","33,532","","","","","","","","","",""
"2000 General Election","ERIE","Auditor General","StateWide","Democratic","","66,960","66,960","","","","","","","","","",""
"2000 General Election","ERIE","Auditor General","StateWide","Constitution","","635","635","","","","","","","","","",""
"2000 General Election","ERIE","Auditor General","StateWide","Libertarian","","946","946","","","","","","","","","",""
"2000 General Election","ERIE","Auditor General","StateWide","Green","","1,241","1,241","","","","","","","","","",""
"2000 General Election","ERIE","Auditor General","StateWide","Reform","","514","514","","","","","","","","","",""
"2000 General Election","ERIE","State Treasurer","StateWide","Republican","","44,074","44,074","","","","","","","","","",""
"2000 General Election","ERIE","State Treasurer","StateWide","Democratic","","58,070","58,070","","","","","","","","","",""
"2000 General Election","ERIE","State Treasurer","StateWide","Constitution","","952","952","","","","","","","","","",""
"2000 General Election","ERIE","State Treasurer","StateWide","Libertarian","","596","596","","","","","","","","","",""
"2000 General Election","ERIE","State Treasurer","StateWide","Green","","1,463","1,463","","","","","","","","","",""
"2000 General Election","ERIE","State Treasurer","StateWide","Reform","","439","439","","","","","","","","","",""
"2000 General Election","FAYETTE","Auditor General","StateWide","Republican","","13,398","13,398","","","","","","","","","",""
"2000 General Election","FAYETTE","Auditor General","StateWide","Democratic","","30,943","30,943","","","","","","","","","",""
"2000 General Election","FAYETTE","Auditor General","StateWide","Constitution","","365","365","","","","","","","","","",""
"2000 General Election","FAYETTE","Auditor General","StateWide","Libertarian","","374","374","","","","","","","","","",""
"2000 General Election","FAYETTE","Auditor General","StateWide","Green","","369","369","","","","","","","","","",""
"2000 General Election","FAYETTE","Auditor General","StateWide","Reform","","306","306","","","","","","","","","",""
"2000 General Election","FAYETTE","State Treasurer","StateWide","Republican","","18,067","18,067","","","","","","","","","",""
"2000 General Election","FAYETTE","State Treasurer","StateWide","Democratic","","27,054","27,054","","","","","","","","","",""
"2000 General Election","FAYETTE","State Treasurer","StateWide","Constitution","","472","472","","","","","","","","","",""
"2000 General Election","FAYETTE","State Treasurer","StateWide","Libertarian","","189","189","","","","","","","","","",""
"2000 General Election","FAYETTE","State Treasurer","StateWide","Green","","479","479","","","","","","","","","",""
"2000 General Election","FAYETTE","State Treasurer","StateWide","Reform","","230","230","","","","","","","","","",""
"2000 General Election","FOREST","Auditor General","StateWide","Republican","","1,123","1,123","","","","","","","","","",""
"2000 General Election","FOREST","Auditor General","StateWide","Democratic","","1,119","1,119","","","","","","","","","",""
"2000 General Election","FOREST","Auditor General","StateWide","Constitution","","12","12","","","","","","","","","",""
"2000 General Election","FOREST","Auditor General","StateWide","Libertarian","","22","22","","","","","","","","","",""
"2000 General Election","FOREST","Auditor General","StateWide","Green","","33","33","","","","","","","","","",""
"2000 General Election","FOREST","Auditor General","StateWide","Reform","","22","22","","","","","","","","","",""
"2000 General Election","FOREST","State Treasurer","StateWide","Republican","","1,322","1,322","","","","","","","","","",""
"2000 General Election","FOREST","State Treasurer","StateWide","Democratic","","847","847","","","","","","","","","",""
"2000 General Election","FOREST","State Treasurer","StateWide","Constitution","","17","17","","","","","","","","","",""
"2000 General Election","FOREST","State Treasurer","StateWide","Libertarian","","8","8","","","","","","","","","",""
"2000 General Election","FOREST","State Treasurer","StateWide","Green","","38","38","","","","","","","","","",""
"2000 General Election","FOREST","State Treasurer","StateWide","Reform","","18","18","","","","","","","","","",""
"2000 General Election","FRANKLIN","Auditor General","StateWide","Republican","","26,920","26,920","","","","","","","","","",""
"2000 General Election","FRANKLIN","Auditor General","StateWide","Democratic","","19,309","19,309","","","","","","","","","",""
"2000 General Election","FRANKLIN","Auditor General","StateWide","Constitution","","246","246","","","","","","","","","",""
"2000 General Election","FRANKLIN","Auditor General","StateWide","Libertarian","","381","381","","","","","","","","","",""
"2000 General Election","FRANKLIN","Auditor General","StateWide","Green","","581","581","","","","","","","","","",""
"2000 General Election","FRANKLIN","Auditor General","StateWide","Reform","","293","293","","","","","","","","","",""
"2000 General Election","FRANKLIN","State Treasurer","StateWide","Republican","","31,921","31,921","","","","","","","","","",""
"2000 General Election","FRANKLIN","State Treasurer","StateWide","Democratic","","14,024","14,024","","","","","","","","","",""
"2000 General Election","FRANKLIN","State Treasurer","StateWide","Constitution","","427","427","","","","","","","","","",""
"2000 General Election","FRANKLIN","State Treasurer","StateWide","Libertarian","","251","251","","","","","","","","","",""
"2000 General Election","FRANKLIN","State Treasurer","StateWide","Green","","663","663","","","","","","","","","",""
"2000 General Election","FRANKLIN","State Treasurer","StateWide","Reform","","303","303","","","","","","","","","",""
"2000 General Election","FULTON","Auditor General","StateWide","Republican","","2,973","2,973","","","","","","","","","",""
"2000 General Election","FULTON","Auditor General","StateWide","Democratic","","2,004","2,004","","","","","","","","","",""
"2000 General Election","FULTON","Auditor General","StateWide","Constitution","","25","25","","","","","","","","","",""
"2000 General Election","FULTON","Auditor General","StateWide","Libertarian","","43","43","","","","","","","","","",""
"2000 General Election","FULTON","Auditor General","StateWide","Green","","34","34","","","","","","","","","",""
"2000 General Election","FULTON","Auditor General","StateWide","Reform","","28","28","","","","","","","","","",""
"2000 General Election","FULTON","State Treasurer","StateWide","Republican","","3,379","3,379","","","","","","","","","",""
"2000 General Election","FULTON","State Treasurer","StateWide","Democratic","","1,602","1,602","","","","","","","","","",""
"2000 General Election","FULTON","State Treasurer","StateWide","Constitution","","32","32","","","","","","","","","",""
"2000 General Election","FULTON","State Treasurer","StateWide","Libertarian","","27","27","","","","","","","","","",""
"2000 General Election","FULTON","State Treasurer","StateWide","Green","","61","61","","","","","","","","","",""
"2000 General Election","FULTON","State Treasurer","StateWide","Reform","","25","25","","","","","","","","","",""
"2000 General Election","GREENE","Auditor General","StateWide","Republican","","3,701","3,701","","","","","","","","","",""
"2000 General Election","GREENE","Auditor General","StateWide","Democratic","","9,367","9,367","","","","","","","","","",""
"2000 General Election","GREENE","Auditor General","StateWide","Constitution","","96","96","","","","","","","","","",""
"2000 General Election","GREENE","Auditor General","StateWide","Libertarian","","203","203","","","","","","","","","",""
"2000 General Election","GREENE","Auditor General","StateWide","Green","","205","205","","","","","","","","","",""
"2000 General Election","GREENE","Auditor General","StateWide","Reform","","185","185","","","","","","","","","",""
"2000 General Election","GREENE","State Treasurer","StateWide","Republican","","5,264","5,264","","","","","","","","","",""
"2000 General Election","GREENE","State Treasurer","StateWide","Democratic","","8,101","8,101","","","","","","","","","",""
"2000 General Election","GREENE","State Treasurer","StateWide","Constitution","","119","119","","","","","","","","","",""
"2000 General Election","GREENE","State Treasurer","StateWide","Libertarian","","87","87","","","","","","","","","",""
"2000 General Election","GREENE","State Treasurer","StateWide","Green","","262","262","","","","","","","","","",""
"2000 General Election","GREENE","State Treasurer","StateWide","Reform","","118","118","","","","","","","","","",""
"2000 General Election","HUNTINGDON","Auditor General","StateWide","Republican","","9,188","9,188","","","","","","","","","",""
"2000 General Election","HUNTINGDON","Auditor General","StateWide","Democratic","","5,875","5,875","","","","","","","","","",""
"2000 General Election","HUNTINGDON","Auditor General","StateWide","Constitution","","65","65","","","","","","","","","",""
"2000 General Election","HUNTINGDON","Auditor General","StateWide","Libertarian","","118","118","","","","","","","","","",""
"2000 General Election","HUNTINGDON","Auditor General","StateWide","Green","","232","232","","","","","","","","","",""
"2000 General Election","HUNTINGDON","Auditor General","StateWide","Reform","","167","167","","","","","","","","","",""
"2000 General Election","HUNTINGDON","State Treasurer","StateWide","Republican","","9,938","9,938","","","","","","","","","",""
"2000 General Election","HUNTINGDON","State Treasurer","StateWide","Democratic","","4,877","4,877","","","","","","","","","",""
"2000 General Election","HUNTINGDON","State Treasurer","StateWide","Constitution","","115","115","","","","","","","","","",""
"2000 General Election","HUNTINGDON","State Treasurer","StateWide","Libertarian","","62","62","","","","","","","","","",""
"2000 General Election","HUNTINGDON","State Treasurer","StateWide","Green","","422","422","","","","","","","","","",""
"2000 General Election","HUNTINGDON","State Treasurer","StateWide","Reform","","116","116","","","","","","","","","",""
"2000 General Election","INDIANA","Auditor General","StateWide","Republican","","13,368","13,368","","","","","","","","","",""
"2000 General Election","INDIANA","Auditor General","StateWide","Democratic","","16,395","16,395","","","","","","","","","",""
"2000 General Election","INDIANA","Auditor General","StateWide","Constitution","","149","149","","","","","","","","","",""
"2000 General Election","INDIANA","Auditor General","StateWide","Libertarian","","364","364","","","","","","","","","",""
"2000 General Election","INDIANA","Auditor General","StateWide","Green","","337","337","","","","","","","","","",""
"2000 General Election","INDIANA","Auditor General","StateWide","Reform","","222","222","","","","","","","","","",""
"2000 General Election","INDIANA","State Treasurer","StateWide","Republican","","16,012","16,012","","","","","","","","","",""
"2000 General Election","INDIANA","State Treasurer","StateWide","Democratic","","14,025","14,025","","","","","","","","","",""
"2000 General Election","INDIANA","State Treasurer","StateWide","Constitution","","247","247","","","","","","","","","",""
"2000 General Election","INDIANA","State Treasurer","StateWide","Libertarian","","182","182","","","","","","","","","",""
"2000 General Election","INDIANA","State Treasurer","StateWide","Green","","421","421","","","","","","","","","",""
"2000 General Election","INDIANA","State Treasurer","StateWide","Reform","","156","156","","","","","","","","","",""
"2000 General Election","JEFFERSON","Auditor General","StateWide","Republican","","8,704","8,704","","","","","","","","","",""
"2000 General Election","JEFFERSON","Auditor General","StateWide","Democratic","","7,888","7,888","","","","","","","","","",""
"2000 General Election","JEFFERSON","Auditor General","StateWide","Constitution","","121","121","","","","","","","","","",""
"2000 General Election","JEFFERSON","Auditor General","StateWide","Libertarian","","209","209","","","","","","","","","",""
"2000 General Election","JEFFERSON","Auditor General","StateWide","Green","","176","176","","","","","","","","","",""
"2000 General Election","JEFFERSON","Auditor General","StateWide","Reform","","150","150","","","","","","","","","",""
"2000 General Election","JEFFERSON","State Treasurer","StateWide","Republican","","9,931","9,931","","","","","","","","","",""
"2000 General Election","JEFFERSON","State Treasurer","StateWide","Democratic","","6,692","6,692","","","","","","","","","",""
"2000 General Election","JEFFERSON","State Treasurer","StateWide","Constitution","","180","180","","","","","","","","","",""
"2000 General Election","JEFFERSON","State Treasurer","StateWide","Libertarian","","118","118","","","","","","","","","",""
"2000 General Election","JEFFERSON","State Treasurer","StateWide","Green","","211","211","","","","","","","","","",""
"2000 General Election","JEFFERSON","State Treasurer","StateWide","Reform","","177","177","","","","","","","","","",""
"2000 General Election","JUNIATA","Auditor General","StateWide","Republican","","4,464","4,464","","","","","","","","","",""
"2000 General Election","JUNIATA","Auditor General","StateWide","Democratic","","3,808","3,808","","","","","","","","","",""
"2000 General Election","JUNIATA","Auditor General","StateWide","Constitution","","43","43","","","","","","","","","",""
"2000 General Election","JUNIATA","Auditor General","StateWide","Libertarian","","63","63","","","","","","","","","",""
"2000 General Election","JUNIATA","Auditor General","StateWide","Green","","45","45","","","","","","","","","",""
"2000 General Election","JUNIATA","Auditor General","StateWide","Reform","","32","32","","","","","","","","","",""
"2000 General Election","JUNIATA","State Treasurer","StateWide","Republican","","5,820","5,820","","","","","","","","","",""
"2000 General Election","JUNIATA","State Treasurer","StateWide","Democratic","","2,490","2,490","","","","","","","","","",""
"2000 General Election","JUNIATA","State Treasurer","StateWide","Constitution","","35","35","","","","","","","","","",""
"2000 General Election","JUNIATA","State Treasurer","StateWide","Libertarian","","43","43","","","","","","","","","",""
"2000 General Election","JUNIATA","State Treasurer","StateWide","Green","","88","88","","","","","","","","","",""
"2000 General Election","JUNIATA","State Treasurer","StateWide","Reform","","34","34","","","","","","","","","",""
"2000 General Election","LACKAWANNA","Auditor General","StateWide","Republican","","21,530","21,530","","","","","","","","","",""
"2000 General Election","LACKAWANNA","Auditor General","StateWide","Democratic","","66,157","66,157","","","","","","","","","",""
"2000 General Election","LACKAWANNA","Auditor General","StateWide","Constitution","","1,263","1,263","","","","","","","","","",""
"2000 General Election","LACKAWANNA","Auditor General","StateWide","Libertarian","","361","361","","","","","","","","","",""
"2000 General Election","LACKAWANNA","Auditor General","StateWide","Green","","589","589","","","","","","","","","",""
"2000 General Election","LACKAWANNA","Auditor General","StateWide","Reform","","208","208","","","","","","","","","",""
"2000 General Election","LACKAWANNA","State Treasurer","StateWide","Republican","","32,123","32,123","","","","","","","","","",""
"2000 General Election","LACKAWANNA","State Treasurer","StateWide","Democratic","","52,204","52,204","","","","","","","","","",""
"2000 General Election","LACKAWANNA","State Treasurer","StateWide","Constitution","","1,362","1,362","","","","","","","","","",""
"2000 General Election","LACKAWANNA","State Treasurer","StateWide","Libertarian","","407","407","","","","","","","","","",""
"2000 General Election","LACKAWANNA","State Treasurer","StateWide","Green","","785","785","","","","","","","","","",""
"2000 General Election","LACKAWANNA","State Treasurer","StateWide","Reform","","452","452","","","","","","","","","",""
"2000 General Election","LANCASTER","Auditor General","StateWide","Republican","","116,727","116,727","","","","","","","","","",""
"2000 General Election","LANCASTER","Auditor General","StateWide","Democratic","","51,205","51,205","","","","","","","","","",""
"2000 General Election","LANCASTER","Auditor General","StateWide","Constitution","","514","514","","","","","","","","","",""
"2000 General Election","LANCASTER","Auditor General","StateWide","Libertarian","","704","704","","","","","","","","","",""
"2000 General Election","LANCASTER","Auditor General","StateWide","Green","","2,164","2,164","","","","","","","","","",""
"2000 General Election","LANCASTER","Auditor General","StateWide","Reform","","374","374","","","","","","","","","",""
"2000 General Election","LANCASTER","State Treasurer","StateWide","Republican","","112,073","112,073","","","","","","","","","",""
"2000 General Election","LANCASTER","State Treasurer","StateWide","Democratic","","51,409","51,409","","","","","","","","","",""
"2000 General Election","LANCASTER","State Treasurer","StateWide","Constitution","","1,655","1,655","","","","","","","","","",""
"2000 General Election","LANCASTER","State Treasurer","StateWide","Libertarian","","795","795","","","","","","","","","",""
"2000 General Election","LANCASTER","State Treasurer","StateWide","Green","","2,306","2,306","","","","","","","","","",""
"2000 General Election","LANCASTER","State Treasurer","StateWide","Reform","","561","561","","","","","","","","","",""
"2000 General Election","LAWRENCE","Auditor General","StateWide","Republican","","12,983","12,983","","","","","","","","","",""
"2000 General Election","LAWRENCE","Auditor General","StateWide","Democratic","","24,179","24,179","","","","","","","","","",""
"2000 General Election","LAWRENCE","Auditor General","StateWide","Constitution","","155","155","","","","","","","","","",""
"2000 General Election","LAWRENCE","Auditor General","StateWide","Libertarian","","410","410","","","","","","","","","",""
"2000 General Election","LAWRENCE","Auditor General","StateWide","Green","","448","448","","","","","","","","","",""
"2000 General Election","LAWRENCE","Auditor General","StateWide","Reform","","319","319","","","","","","","","","",""
"2000 General Election","LAWRENCE","State Treasurer","StateWide","Republican","","16,727","16,727","","","","","","","","","",""
"2000 General Election","LAWRENCE","State Treasurer","StateWide","Democratic","","20,494","20,494","","","","","","","","","",""
"2000 General Election","LAWRENCE","State Treasurer","StateWide","Constitution","","300","300","","","","","","","","","",""
"2000 General Election","LAWRENCE","State Treasurer","StateWide","Libertarian","","233","233","","","","","","","","","",""
"2000 General Election","LAWRENCE","State Treasurer","StateWide","Green","","515","515","","","","","","","","","",""
"2000 General Election","LAWRENCE","State Treasurer","StateWide","Reform","","332","332","","","","","","","","","",""
"2000 General Election","LEBANON","Auditor General","StateWide","Republican","","24,962","24,962","","","","","","","","","",""
"2000 General Election","LEBANON","Auditor General","StateWide","Democratic","","17,901","17,901","","","","","","","","","",""
"2000 General Election","LEBANON","Auditor General","StateWide","Constitution","","213","213","","","","","","","","","",""
"2000 General Election","LEBANON","Auditor General","StateWide","Libertarian","","260","260","","","","","","","","","",""
"2000 General Election","LEBANON","Auditor General","StateWide","Green","","391","391","","","","","","","","","",""
"2000 General Election","LEBANON","Auditor General","StateWide","Reform","","116","116","","","","","","","","","",""
"2000 General Election","LEBANON","State Treasurer","StateWide","Republican","","29,013","29,013","","","","","","","","","",""
"2000 General Election","LEBANON","State Treasurer","StateWide","Democratic","","13,742","13,742","","","","","","","","","",""
"2000 General Election","LEBANON","State Treasurer","StateWide","Constitution","","289","289","","","","","","","","","",""
"2000 General Election","LEBANON","State Treasurer","StateWide","Libertarian","","211","211","","","","","","","","","",""
"2000 General Election","LEBANON","State Treasurer","StateWide","Green","","460","460","","","","","","","","","",""
"2000 General Election","LEBANON","State Treasurer","StateWide","Reform","","156","156","","","","","","","","","",""
"2000 General Election","LEHIGH","Auditor General","StateWide","Republican","","43,508","43,508","","","","","","","","","",""
"2000 General Election","LEHIGH","Auditor General","StateWide","Democratic","","61,479","61,479","","","","","","","","","",""
"2000 General Election","LEHIGH","Auditor General","StateWide","Constitution","","380","380","","","","","","","","","",""
"2000 General Election","LEHIGH","Auditor General","StateWide","Libertarian","","1,067","1,067","","","","","","","","","",""
"2000 General Election","LEHIGH","Auditor General","StateWide","Green","","1,713","1,713","","","","","","","","","",""
"2000 General Election","LEHIGH","Auditor General","StateWide","Reform","","440","440","","","","","","","","","",""
"2000 General Election","LEHIGH","State Treasurer","StateWide","Republican","","56,452","56,452","","","","","","","","","",""
"2000 General Election","LEHIGH","State Treasurer","StateWide","Democratic","","48,510","48,510","","","","","","","","","",""
"2000 General Election","LEHIGH","State Treasurer","StateWide","Constitution","","757","757","","","","","","","","","",""
"2000 General Election","LEHIGH","State Treasurer","StateWide","Libertarian","","821","821","","","","","","","","","",""
"2000 General Election","LEHIGH","State Treasurer","StateWide","Green","","1,734","1,734","","","","","","","","","",""
"2000 General Election","LEHIGH","State Treasurer","StateWide","Reform","","432","432","","","","","","","","","",""
"2000 General Election","LUZERNE","Auditor General","StateWide","Republican","","35,195","35,195","","","","","","","","","",""
"2000 General Election","LUZERNE","Auditor General","StateWide","Democratic","","67,860","67,860","","","","","","","","","",""
"2000 General Election","LUZERNE","Auditor General","StateWide","Constitution","","1,358","1,358","","","","","","","","","",""
"2000 General Election","LUZERNE","Auditor General","StateWide","Libertarian","","783","783","","","","","","","","","",""
"2000 General Election","LUZERNE","Auditor General","StateWide","Green","","1,336","1,336","","","","","","","","","",""
"2000 General Election","LUZERNE","Auditor General","StateWide","Reform","","484","484","","","","","","","","","",""
"2000 General Election","LUZERNE","State Treasurer","StateWide","Republican","","47,023","47,023","","","","","","","","","",""
"2000 General Election","LUZERNE","State Treasurer","StateWide","Democratic","","53,960","53,960","","","","","","","","","",""
"2000 General Election","LUZERNE","State Treasurer","StateWide","Constitution","","1,607","1,607","","","","","","","","","",""
"2000 General Election","LUZERNE","State Treasurer","StateWide","Libertarian","","557","557","","","","","","","","","",""
"2000 General Election","LUZERNE","State Treasurer","StateWide","Green","","1,481","1,481","","","","","","","","","",""
"2000 General Election","LUZERNE","State Treasurer","StateWide","Reform","","532","532","","","","","","","","","",""
"2000 General Election","LYCOMING","Auditor General","StateWide","Republican","","22,007","22,007","","","","","","","","","",""
"2000 General Election","LYCOMING","Auditor General","StateWide","Democratic","","16,996","16,996","","","","","","","","","",""
"2000 General Election","LYCOMING","Auditor General","StateWide","Constitution","","314","314","","","","","","","","","",""
"2000 General Election","LYCOMING","Auditor General","StateWide","Libertarian","","339","339","","","","","","","","","",""
"2000 General Election","LYCOMING","Auditor General","StateWide","Green","","427","427","","","","","","","","","",""
"2000 General Election","LYCOMING","Auditor General","StateWide","Reform","","184","184","","","","","","","","","",""
"2000 General Election","LYCOMING","State Treasurer","StateWide","Republican","","25,717","25,717","","","","","","","","","",""
"2000 General Election","LYCOMING","State Treasurer","StateWide","Democratic","","13,036","13,036","","","","","","","","","",""
"2000 General Election","LYCOMING","State Treasurer","StateWide","Constitution","","819","819","","","","","","","","","",""
"2000 General Election","LYCOMING","State Treasurer","StateWide","Libertarian","","147","147","","","","","","","","","",""
"2000 General Election","LYCOMING","State Treasurer","StateWide","Green","","502","502","","","","","","","","","",""
"2000 General Election","LYCOMING","State Treasurer","StateWide","Reform","","190","190","","","","","","","","","",""
"2000 General Election","McKEAN","Auditor General","StateWide","Republican","","7,613","7,613","","","","","","","","","",""
"2000 General Election","McKEAN","Auditor General","StateWide","Democratic","","5,946","5,946","","","","","","","","","",""
"2000 General Election","McKEAN","Auditor General","StateWide","Constitution","","138","138","","","","","","","","","",""
"2000 General Election","McKEAN","Auditor General","StateWide","Libertarian","","147","147","","","","","","","","","",""
"2000 General Election","McKEAN","Auditor General","StateWide","Green","","191","191","","","","","","","","","",""
"2000 General Election","McKEAN","Auditor General","StateWide","Reform","","63","63","","","","","","","","","",""
"2000 General Election","McKEAN","State Treasurer","StateWide","Republican","","9,498","9,498","","","","","","","","","",""
"2000 General Election","McKEAN","State Treasurer","StateWide","Democratic","","4,404","4,404","","","","","","","","","",""
"2000 General Election","McKEAN","State Treasurer","StateWide","Constitution","","190","190","","","","","","","","","",""
"2000 General Election","McKEAN","State Treasurer","StateWide","Libertarian","","88","88","","","","","","","","","",""
"2000 General Election","McKEAN","State Treasurer","StateWide","Green","","212","212","","","","","","","","","",""
"2000 General Election","McKEAN","State Treasurer","StateWide","Reform","","89","89","","","","","","","","","",""
"2000 General Election","MERCER","Auditor General","StateWide","Republican","","17,977","17,977","","","","","","","","","",""
"2000 General Election","MERCER","Auditor General","StateWide","Democratic","","25,901","25,901","","","","","","","","","",""
"2000 General Election","MERCER","Auditor General","StateWide","Constitution","","360","360","","","","","","","","","",""
"2000 General Election","MERCER","Auditor General","StateWide","Libertarian","","310","310","","","","","","","","","",""
"2000 General Election","MERCER","Auditor General","StateWide","Green","","390","390","","","","","","","","","",""
"2000 General Election","MERCER","Auditor General","StateWide","Reform","","193","193","","","","","","","","","",""
"2000 General Election","MERCER","State Treasurer","StateWide","Republican","","21,773","21,773","","","","","","","","","",""
"2000 General Election","MERCER","State Treasurer","StateWide","Democratic","","21,922","21,922","","","","","","","","","",""
"2000 General Election","MERCER","State Treasurer","StateWide","Constitution","","524","524","","","","","","","","","",""
"2000 General Election","MERCER","State Treasurer","StateWide","Libertarian","","213","213","","","","","","","","","",""
"2000 General Election","MERCER","State Treasurer","StateWide","Green","","494","494","","","","","","","","","",""
"2000 General Election","MERCER","State Treasurer","StateWide","Reform","","230","230","","","","","","","","","",""
"2000 General Election","MIFFLIN","Auditor General","StateWide","Republican","","8,298","8,298","","","","","","","","","",""
"2000 General Election","MIFFLIN","Auditor General","StateWide","Democratic","","5,461","5,461","","","","","","","","","",""
"2000 General Election","MIFFLIN","Auditor General","StateWide","Constitution","","60","60","","","","","","","","","",""
"2000 General Election","MIFFLIN","Auditor General","StateWide","Libertarian","","69","69","","","","","","","","","",""
"2000 General Election","MIFFLIN","Auditor General","StateWide","Green","","99","99","","","","","","","","","",""
"2000 General Election","MIFFLIN","Auditor General","StateWide","Reform","","33","33","","","","","","","","","",""
"2000 General Election","MIFFLIN","State Treasurer","StateWide","Republican","","9,540","9,540","","","","","","","","","",""
"2000 General Election","MIFFLIN","State Treasurer","StateWide","Democratic","","4,260","4,260","","","","","","","","","",""
"2000 General Election","MIFFLIN","State Treasurer","StateWide","Constitution","","76","76","","","","","","","","","",""
"2000 General Election","MIFFLIN","State Treasurer","StateWide","Libertarian","","51","51","","","","","","","","","",""
"2000 General Election","MIFFLIN","State Treasurer","StateWide","Green","","125","125","","","","","","","","","",""
"2000 General Election","MIFFLIN","State Treasurer","StateWide","Reform","","38","38","","","","","","","","","",""
"2000 General Election","MONROE","Auditor General","StateWide","Republican","","19,431","19,431","","","","","","","","","",""
"2000 General Election","MONROE","Auditor General","StateWide","Democratic","","22,513","22,513","","","","","","","","","",""
"2000 General Election","MONROE","Auditor General","StateWide","Constitution","","232","232","","","","","","","","","",""
"2000 General Election","MONROE","Auditor General","StateWide","Libertarian","","396","396","","","","","","","","","",""
"2000 General Election","MONROE","Auditor General","StateWide","Green","","786","786","","","","","","","","","",""
"2000 General Election","MONROE","Auditor General","StateWide","Reform","","272","272","","","","","","","","","",""
"2000 General Election","MONROE","State Treasurer","StateWide","Republican","","22,556","22,556","","","","","","","","","",""
"2000 General Election","MONROE","State Treasurer","StateWide","Democratic","","18,601","18,601","","","","","","","","","",""
"2000 General Election","MONROE","State Treasurer","StateWide","Constitution","","484","484","","","","","","","","","",""
"2000 General Election","MONROE","State Treasurer","StateWide","Libertarian","","428","428","","","","","","","","","",""
"2000 General Election","MONROE","State Treasurer","StateWide","Green","","873","873","","","","","","","","","",""
"2000 General Election","MONROE","State Treasurer","StateWide","Reform","","305","305","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Auditor General","StateWide","Republican","","132,915","132,915","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Auditor General","StateWide","Democratic","","174,895","174,895","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Auditor General","StateWide","Constitution","","578","578","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Auditor General","StateWide","Libertarian","","3,598","3,598","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Auditor General","StateWide","Green","","4,528","4,528","","","","","","","","","",""
"2000 General Election","MONTGOMERY","Auditor General","StateWide","Reform","","769","769","","","","","","","","","",""
"2000 General Election","MONTGOMERY","State Treasurer","StateWide","Republican","","163,791","163,791","","","","","","","","","",""
"2000 General Election","MONTGOMERY","State Treasurer","StateWide","Democratic","","142,583","142,583","","","","","","","","","",""
"2000 General Election","MONTGOMERY","State Treasurer","StateWide","Constitution","","1,560","1,560","","","","","","","","","",""
"2000 General Election","MONTGOMERY","State Treasurer","StateWide","Libertarian","","3,210","3,210","","","","","","","","","",""
"2000 General Election","MONTGOMERY","State Treasurer","StateWide","Green","","4,635","4,635","","","","","","","","","",""
"2000 General Election","MONTGOMERY","State Treasurer","StateWide","Reform","","731","731","","","","","","","","","",""
"2000 General Election","MONTOUR","Auditor General","StateWide","Republican","","2,929","2,929","","","","","","","","","",""
"2000 General Election","MONTOUR","Auditor General","StateWide","Democratic","","3,176","3,176","","","","","","","","","",""
"2000 General Election","MONTOUR","Auditor General","StateWide","Constitution","","49","49","","","","","","","","","",""
"2000 General Election","MONTOUR","Auditor General","StateWide","Libertarian","","58","58","","","","","","","","","",""
"2000 General Election","MONTOUR","Auditor General","StateWide","Green","","87","87","","","","","","","","","",""
"2000 General Election","MONTOUR","Auditor General","StateWide","Reform","","49","49","","","","","","","","","",""
"2000 General Election","MONTOUR","State Treasurer","StateWide","Republican","","3,853","3,853","","","","","","","","","",""
"2000 General Election","MONTOUR","State Treasurer","StateWide","Democratic","","2,290","2,290","","","","","","","","","",""
"2000 General Election","MONTOUR","State Treasurer","StateWide","Constitution","","63","63","","","","","","","","","",""
"2000 General Election","MONTOUR","State Treasurer","StateWide","Libertarian","","34","34","","","","","","","","","",""
"2000 General Election","MONTOUR","State Treasurer","StateWide","Green","","79","79","","","","","","","","","",""
"2000 General Election","MONTOUR","State Treasurer","StateWide","Reform","","24","24","","","","","","","","","",""
"2000 General Election","NORTHAMPTON","Auditor General","StateWide","Republican","","37,428","37,428","","","","","","","","","",""
"2000 General Election","NORTHAMPTON","Auditor General","StateWide","Democratic","","56,694","56,694","","","","","","","","","",""
"2000 General Election","NORTHAMPTON","Auditor General","StateWide","Constitution","","672","672","","","","","","","","","",""
"2000 General Election","NORTHAMPTON","Auditor General","StateWide","Libertarian","","847","847","","","","","","","","","",""
