"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2018 General Election","VENANGO","Governor","Statewide","Republican","SCOTT R WAGNER","10,856","0","0","","","","","","","","",""
"2018 General Election","VENANGO","Governor","Statewide","Green","PAUL GLOVER","96","0","0","","","","","","","","",""
"2018 General Election","VENANGO","Governor","Statewide","Libertarian","KEN V KRAWCHUK","242","0","0","","","","","","","","",""
"2018 General Election","WARREN","United States Senator","Statewide","Democratic","BOB CASEY JR","5,390","0","0","","","","","","","","",""
"2018 General Election","WARREN","United States Senator","Statewide","Republican","LOU BARLETTA","8,734","0","0","","","","","","","","",""
"2018 General Election","WARREN","United States Senator","Statewide","Green","NEAL GALE","92","0","0","","","","","","","","",""
"2018 General Election","WARREN","United States Senator","Statewide","Libertarian","DALE R KERNS JR","153","0","0","","","","","","","","",""
"2018 General Election","WARREN","Governor","Statewide","Democratic","TOM WOLF","5,447","0","0","","","","","","","","",""
"2018 General Election","WARREN","Governor","Statewide","Republican","SCOTT R WAGNER","8,766","0","0","","","","","","","","",""
"2018 General Election","WARREN","Governor","Statewide","Green","PAUL GLOVER","108","0","0","","","","","","","","",""
"2018 General Election","WARREN","Governor","Statewide","Libertarian","KEN V KRAWCHUK","162","0","0","","","","","","","","",""
"2018 General Election","WASHINGTON","United States Senator","Statewide","Democratic","BOB CASEY JR","39,220","0","0","","","","","","","","",""
"2018 General Election","WASHINGTON","United States Senator","Statewide","Republican","LOU BARLETTA","41,958","0","0","","","","","","","","",""
"2018 General Election","WASHINGTON","United States Senator","Statewide","Green","NEAL GALE","379","0","0","","","","","","","","",""
"2018 General Election","WASHINGTON","United States Senator","Statewide","Libertarian","DALE R KERNS JR","939","0","0","","","","","","","","",""
"2018 General Election","WASHINGTON","Governor","Statewide","Democratic","TOM WOLF","39,898","0","0","","","","","","","","",""
"2018 General Election","WASHINGTON","Governor","Statewide","Republican","SCOTT R WAGNER","40,662","0","0","","","","","","","","",""
"2018 General Election","WASHINGTON","Governor","Statewide","Green","PAUL GLOVER","576","0","0","","","","","","","","",""
"2018 General Election","WASHINGTON","Governor","Statewide","Libertarian","KEN V KRAWCHUK","1,282","0","0","","","","","","","","",""
"2018 General Election","WAYNE","United States Senator","Statewide","Democratic","BOB CASEY JR","7,625","0","0","","","","","","","","",""
"2018 General Election","WAYNE","United States Senator","Statewide","Republican","LOU BARLETTA","12,269","0","0","","","","","","","","",""
"2018 General Election","WAYNE","United States Senator","Statewide","Green","NEAL GALE","119","0","0","","","","","","","","",""
"2018 General Election","WAYNE","United States Senator","Statewide","Libertarian","DALE R KERNS JR","149","0","0","","","","","","","","",""
"2018 General Election","WAYNE","Governor","Statewide","Democratic","TOM WOLF","8,023","0","0","","","","","","","","",""
"2018 General Election","WAYNE","Governor","Statewide","Republican","SCOTT R WAGNER","11,751","0","0","","","","","","","","",""
"2018 General Election","WAYNE","Governor","Statewide","Green","PAUL GLOVER","134","0","0","","","","","","","","",""
"2018 General Election","WAYNE","Governor","Statewide","Libertarian","KEN V KRAWCHUK","178","0","0","","","","","","","","",""
"2018 General Election","WESTMORELAND","United States Senator","Statewide","Democratic","BOB CASEY JR","63,778","0","0","","","","","","","","",""
"2018 General Election","WESTMORELAND","United States Senator","Statewide","Republican","LOU BARLETTA","79,078","0","0","","","","","","","","",""
"2018 General Election","WESTMORELAND","United States Senator","Statewide","Green","NEAL GALE","704","0","0","","","","","","","","",""
"2018 General Election","WESTMORELAND","United States Senator","Statewide","Libertarian","DALE R KERNS JR","1,698","0","0","","","","","","","","",""
"2018 General Election","WESTMORELAND","Governor","Statewide","Democratic","TOM WOLF","67,950","0","0","","","","","","","","",""
"2018 General Election","WESTMORELAND","Governor","Statewide","Republican","SCOTT R WAGNER","76,126","0","0","","","","","","","","",""
"2018 General Election","WESTMORELAND","Governor","Statewide","Green","PAUL GLOVER","690","0","0","","","","","","","","",""
"2018 General Election","WESTMORELAND","Governor","Statewide","Libertarian","KEN V KRAWCHUK","1,529","0","0","","","","","","","","",""
"2018 General Election","WYOMING","United States Senator","Statewide","Democratic","BOB CASEY JR","3,868","0","0","","","","","","","","",""
"2018 General Election","WYOMING","United States Senator","Statewide","Republican","LOU BARLETTA","6,582","0","0","","","","","","","","",""
"2018 General Election","WYOMING","United States Senator","Statewide","Green","NEAL GALE","86","0","0","","","","","","","","",""
"2018 General Election","WYOMING","United States Senator","Statewide","Libertarian","DALE R KERNS JR","92","0","0","","","","","","","","",""
"2018 General Election","WYOMING","Governor","Statewide","Democratic","TOM WOLF","4,101","0","0","","","","","","","","",""
"2018 General Election","WYOMING","Governor","Statewide","Republican","SCOTT R WAGNER","6,344","0","0","","","","","","","","",""
"2018 General Election","WYOMING","Governor","Statewide","Green","PAUL GLOVER","104","0","0","","","","","","","","",""
"2018 General Election","WYOMING","Governor","Statewide","Libertarian","KEN V KRAWCHUK","100","0","0","","","","","","","","",""
"2018 General Election","YORK","United States Senator","Statewide","Democratic","BOB CASEY JR","69,272","0","0","","","","","","","","",""
"2018 General Election","YORK","United States Senator","Statewide","Republican","LOU BARLETTA","95,814","0","0","","","","","","","","",""
"2018 General Election","YORK","United States Senator","Statewide","Green","NEAL GALE","1,291","0","0","","","","","","","","",""
"2018 General Election","YORK","United States Senator","Statewide","Libertarian","DALE R KERNS JR","2,435","0","0","","","","","","","","",""
"2018 General Election","YORK","Governor","Statewide","Democratic","TOM WOLF","75,313","0","0","","","","","","","","",""
"2018 General Election","YORK","Governor","Statewide","Republican","SCOTT R WAGNER","90,590","0","0","","","","","","","","",""
"2018 General Election","YORK","Governor","Statewide","Green","PAUL GLOVER","910","0","0","","","","","","","","",""
"2018 General Election","YORK","Governor","Statewide","Libertarian","KEN V KRAWCHUK","2,165","0","0","","","","","","","","",""
