"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2004 General Election","TIOGA","Auditor General","StateWide","Constitution","","175","","","","","","","","","","",""
"2004 General Election","TIOGA","State Treasurer","StateWide","Democratic","","6,993","","","","","","","","","","",""
"2004 General Election","TIOGA","State Treasurer","StateWide","Republican","","9,269","","","","","","","","","","",""
"2004 General Election","TIOGA","State Treasurer","StateWide","Libertarian","","332","","","","","","","","","","",""
"2004 General Election","TIOGA","State Treasurer","StateWide","Green","","179","","","","","","","","","","",""
"2004 General Election","TIOGA","State Treasurer","StateWide","Constitution","","130","","","","","","","","","","",""
"2004 General Election","UNION","Auditor General","StateWide","Democratic","","5,331","","","","","","","","","","",""
"2004 General Election","UNION","Auditor General","StateWide","Republican","","9,509","","","","","","","","","","",""
"2004 General Election","UNION","Auditor General","StateWide","Libertarian","","142","","","","","","","","","","",""
"2004 General Election","UNION","Auditor General","StateWide","Green","","246","","","","","","","","","","",""
"2004 General Election","UNION","Auditor General","StateWide","Constitution","","77","","","","","","","","","","",""
"2004 General Election","UNION","State Treasurer","StateWide","Democratic","","7,345","","","","","","","","","","",""
"2004 General Election","UNION","State Treasurer","StateWide","Republican","","7,662","","","","","","","","","","",""
"2004 General Election","UNION","State Treasurer","StateWide","Libertarian","","228","","","","","","","","","","",""
"2004 General Election","UNION","State Treasurer","StateWide","Green","","200","","","","","","","","","","",""
"2004 General Election","UNION","State Treasurer","StateWide","Constitution","","75","","","","","","","","","","",""
"2004 General Election","VENANGO","Auditor General","StateWide","Democratic","","9,349","","","","","","","","","","",""
"2004 General Election","VENANGO","Auditor General","StateWide","Republican","","12,500","","","","","","","","","","",""
"2004 General Election","VENANGO","Auditor General","StateWide","Libertarian","","410","","","","","","","","","","",""
"2004 General Election","VENANGO","Auditor General","StateWide","Green","","267","","","","","","","","","","",""
"2004 General Election","VENANGO","Auditor General","StateWide","Constitution","","273","","","","","","","","","","",""
"2004 General Election","VENANGO","State Treasurer","StateWide","Democratic","","12,453","","","","","","","","","","",""
"2004 General Election","VENANGO","State Treasurer","StateWide","Republican","","10,097","","","","","","","","","","",""
"2004 General Election","VENANGO","State Treasurer","StateWide","Libertarian","","395","","","","","","","","","","",""
"2004 General Election","VENANGO","State Treasurer","StateWide","Green","","120","","","","","","","","","","",""
"2004 General Election","VENANGO","State Treasurer","StateWide","Constitution","","141","","","","","","","","","","",""
"2004 General Election","WARREN","Auditor General","StateWide","Democratic","","6,999","","","","","","","","","","",""
"2004 General Election","WARREN","Auditor General","StateWide","Republican","","9,002","","","","","","","","","","",""
"2004 General Election","WARREN","Auditor General","StateWide","Libertarian","","171","","","","","","","","","","",""
"2004 General Election","WARREN","Auditor General","StateWide","Green","","217","","","","","","","","","","",""
"2004 General Election","WARREN","Auditor General","StateWide","Constitution","","273","","","","","","","","","","",""
"2004 General Election","WARREN","State Treasurer","StateWide","Democratic","","8,919","","","","","","","","","","",""
"2004 General Election","WARREN","State Treasurer","StateWide","Republican","","8,122","","","","","","","","","","",""
"2004 General Election","WARREN","State Treasurer","StateWide","Libertarian","","220","","","","","","","","","","",""
"2004 General Election","WARREN","State Treasurer","StateWide","Green","","130","","","","","","","","","","",""
"2004 General Election","WARREN","State Treasurer","StateWide","Constitution","","199","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Auditor General","StateWide","Democratic","","56,372","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Auditor General","StateWide","Republican","","34,568","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Auditor General","StateWide","Libertarian","","730","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Auditor General","StateWide","Green","","584","","","","","","","","","","",""
"2004 General Election","WASHINGTON","Auditor General","StateWide","Constitution","","576","","","","","","","","","","",""
"2004 General Election","WASHINGTON","State Treasurer","StateWide","Democratic","","63,559","","","","","","","","","","",""
"2004 General Election","WASHINGTON","State Treasurer","StateWide","Republican","","28,497","","","","","","","","","","",""
"2004 General Election","WASHINGTON","State Treasurer","StateWide","Libertarian","","941","","","","","","","","","","",""
"2004 General Election","WASHINGTON","State Treasurer","StateWide","Green","","443","","","","","","","","","","",""
"2004 General Election","WASHINGTON","State Treasurer","StateWide","Constitution","","370","","","","","","","","","","",""
"2004 General Election","WAYNE","Auditor General","StateWide","Democratic","","6,797","","","","","","","","","","",""
"2004 General Election","WAYNE","Auditor General","StateWide","Republican","","12,779","","","","","","","","","","",""
"2004 General Election","WAYNE","Auditor General","StateWide","Libertarian","","215","","","","","","","","","","",""
"2004 General Election","WAYNE","Auditor General","StateWide","Green","","244","","","","","","","","","","",""
"2004 General Election","WAYNE","Auditor General","StateWide","Constitution","","106","","","","","","","","","","",""
"2004 General Election","WAYNE","State Treasurer","StateWide","Democratic","","9,935","","","","","","","","","","",""
"2004 General Election","WAYNE","State Treasurer","StateWide","Republican","","10,355","","","","","","","","","","",""
"2004 General Election","WAYNE","State Treasurer","StateWide","Libertarian","","218","","","","","","","","","","",""
"2004 General Election","WAYNE","State Treasurer","StateWide","Green","","176","","","","","","","","","","",""
"2004 General Election","WAYNE","State Treasurer","StateWide","Constitution","","98","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Auditor General","StateWide","Democratic","","87,980","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Auditor General","StateWide","Republican","","70,105","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Auditor General","StateWide","Libertarian","","1,124","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Auditor General","StateWide","Green","","875","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","Auditor General","StateWide","Constitution","","924","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","State Treasurer","StateWide","Democratic","","104,143","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","State Treasurer","StateWide","Republican","","59,075","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","State Treasurer","StateWide","Libertarian","","1,463","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","State Treasurer","StateWide","Green","","661","","","","","","","","","","",""
"2004 General Election","WESTMORELAND","State Treasurer","StateWide","Constitution","","710","","","","","","","","","","",""
"2004 General Election","WYOMING","Auditor General","StateWide","Democratic","","3,854","","","","","","","","","","",""
"2004 General Election","WYOMING","Auditor General","StateWide","Republican","","8,142","","","","","","","","","","",""
"2004 General Election","WYOMING","Auditor General","StateWide","Libertarian","","109","","","","","","","","","","",""
"2004 General Election","WYOMING","Auditor General","StateWide","Green","","174","","","","","","","","","","",""
"2004 General Election","WYOMING","Auditor General","StateWide","Constitution","","96","","","","","","","","","","",""
"2004 General Election","WYOMING","State Treasurer","StateWide","Democratic","","6,746","","","","","","","","","","",""
"2004 General Election","WYOMING","State Treasurer","StateWide","Republican","","5,502","","","","","","","","","","",""
"2004 General Election","WYOMING","State Treasurer","StateWide","Libertarian","","173","","","","","","","","","","",""
"2004 General Election","WYOMING","State Treasurer","StateWide","Green","","121","","","","","","","","","","",""
"2004 General Election","WYOMING","State Treasurer","StateWide","Constitution","","103","","","","","","","","","","",""
"2004 General Election","YORK","Auditor General","StateWide","Democratic","","56,992","","","","","","","","","","",""
"2004 General Election","YORK","Auditor General","StateWide","Republican","","103,477","","","","","","","","","","",""
"2004 General Election","YORK","Auditor General","StateWide","Libertarian","","1,652","","","","","","","","","","",""
"2004 General Election","YORK","Auditor General","StateWide","Green","","1,848","","","","","","","","","","",""
"2004 General Election","YORK","Auditor General","StateWide","Constitution","","964","","","","","","","","","","",""
"2004 General Election","YORK","State Treasurer","StateWide","Democratic","","78,093","","","","","","","","","","",""
"2004 General Election","YORK","State Treasurer","StateWide","Republican","","87,770","","","","","","","","","","",""
"2004 General Election","YORK","State Treasurer","StateWide","Libertarian","","2,034","","","","","","","","","","",""
"2004 General Election","YORK","State Treasurer","StateWide","Green","","1,212","","","","","","","","","","",""
"2004 General Election","YORK","State Treasurer","StateWide","Constitution","","702","","","","","","","","","","",""
