"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2022 General Election","CRAWFORD","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","166","0","0","133","0","0","33","0","0","0","0","0"
"2022 General Election","CRAWFORD","Governor","Statewide","Keystone","JOE SOLOSKI","175","0","0","135","0","0","39","0","0","1","0","0"
"2022 General Election","CUMBERLAND","United States Senator","Statewide","Democratic","JOHN FETTERMAN","53,278","0","0","33,606","0","0","19,436","0","0","236","0","0"
"2022 General Election","CUMBERLAND","United States Senator","Statewide","Republican","MEHMET OZ","59,663","0","0","53,407","0","0","6,185","0","0","71","0","0"
"2022 General Election","CUMBERLAND","United States Senator","Statewide","Libertarian","ERIK GERHARDT","1,783","0","0","1,428","0","0","351","0","0","4","0","0"
"2022 General Election","CUMBERLAND","United States Senator","Statewide","Green Party","RICHARD L WEISS","589","0","0","403","0","0","184","0","0","2","0","0"
"2022 General Election","CUMBERLAND","United States Senator","Statewide","Keystone","DANIEL WASSMER","614","0","0","456","0","0","155","0","0","3","0","0"
"2022 General Election","CUMBERLAND","Governor","Statewide","Democratic","JOSH SHAPIRO","61,319","0","0","40,103","0","0","20,967","0","0","249","0","0"
"2022 General Election","CUMBERLAND","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","52,280","0","0","47,289","0","0","4,929","0","0","62","0","0"
"2022 General Election","CUMBERLAND","Governor","Statewide","Libertarian","MATT HACKENBURG","1,342","0","0","1,126","0","0","212","0","0","4","0","0"
"2022 General Election","CUMBERLAND","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","513","0","0","368","0","0","142","0","0","3","0","0"
"2022 General Election","CUMBERLAND","Governor","Statewide","Keystone","JOE SOLOSKI","548","0","0","433","0","0","112","0","0","3","0","0"
"2022 General Election","DAUPHIN","United States Senator","Statewide","Democratic","JOHN FETTERMAN","61,599","0","0","40,648","0","0","20,379","0","0","572","0","0"
"2022 General Election","DAUPHIN","United States Senator","Statewide","Republican","MEHMET OZ","50,141","0","0","45,406","0","0","4,587","0","0","148","0","0"
"2022 General Election","DAUPHIN","United States Senator","Statewide","Libertarian","ERIK GERHARDT","1,503","0","0","1,248","0","0","250","0","0","5","0","0"
"2022 General Election","DAUPHIN","United States Senator","Statewide","Green Party","RICHARD L WEISS","593","0","0","422","0","0","159","0","0","12","0","0"
"2022 General Election","DAUPHIN","United States Senator","Statewide","Keystone","DANIEL WASSMER","610","0","0","455","0","0","150","0","0","5","0","0"
"2022 General Election","DAUPHIN","Governor","Statewide","Democratic","JOSH SHAPIRO","68,585","0","0","46,465","0","0","21,529","0","0","591","0","0"
"2022 General Election","DAUPHIN","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","43,580","0","0","39,917","0","0","3,541","0","0","122","0","0"
"2022 General Election","DAUPHIN","Governor","Statewide","Libertarian","MATT HACKENBURG","1,162","0","0","968","0","0","186","0","0","8","0","0"
"2022 General Election","DAUPHIN","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","604","0","0","446","0","0","147","0","0","11","0","0"
"2022 General Election","DAUPHIN","Governor","Statewide","Keystone","JOE SOLOSKI","467","0","0","348","0","0","109","0","0","10","0","0"
"2022 General Election","DELAWARE","United States Senator","Statewide","Democratic","JOHN FETTERMAN","157,599","0","0","108,128","0","0","48,037","0","0","1,434","0","0"
"2022 General Election","DELAWARE","United States Senator","Statewide","Republican","MEHMET OZ","87,322","0","0","78,763","0","0","8,289","0","0","270","0","0"
"2022 General Election","DELAWARE","United States Senator","Statewide","Libertarian","ERIK GERHARDT","3,454","0","0","2,691","0","0","745","0","0","18","0","0"
"2022 General Election","DELAWARE","United States Senator","Statewide","Green Party","RICHARD L WEISS","1,483","0","0","1,031","0","0","439","0","0","13","0","0"
"2022 General Election","DELAWARE","United States Senator","Statewide","Keystone","DANIEL WASSMER","809","0","0","619","0","0","187","0","0","3","0","0"
"2022 General Election","DELAWARE","Governor","Statewide","Democratic","JOSH SHAPIRO","170,162","0","0","117,933","0","0","50,740","0","0","1,489","0","0"
"2022 General Election","DELAWARE","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","76,880","0","0","70,253","0","0","6,410","0","0","217","0","0"
"2022 General Election","DELAWARE","Governor","Statewide","Libertarian","MATT HACKENBURG","2,102","0","0","1,723","0","0","363","0","0","16","0","0"
"2022 General Election","DELAWARE","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","1,126","0","0","862","0","0","252","0","0","12","0","0"
"2022 General Election","DELAWARE","Governor","Statewide","Keystone","JOE SOLOSKI","585","0","0","455","0","0","126","0","0","4","0","0"
"2022 General Election","ELK","United States Senator","Statewide","Democratic","JOHN FETTERMAN","4,066","0","0","2,742","0","0","1,310","0","0","14","0","0"
"2022 General Election","ELK","United States Senator","Statewide","Republican","MEHMET OZ","9,128","0","0","8,424","0","0","692","0","0","12","0","0"
"2022 General Election","ELK","United States Senator","Statewide","Libertarian","ERIK GERHARDT","225","0","0","177","0","0","48","0","0","0","0","0"
"2022 General Election","ELK","United States Senator","Statewide","Green Party","RICHARD L WEISS","85","0","0","69","0","0","16","0","0","0","0","0"
"2022 General Election","ELK","United States Senator","Statewide","Keystone","DANIEL WASSMER","115","0","0","90","0","0","25","0","0","0","0","0"
"2022 General Election","ELK","Governor","Statewide","Democratic","JOSH SHAPIRO","4,843","0","0","3,369","0","0","1,460","0","0","14","0","0"
"2022 General Election","ELK","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","8,597","0","0","7,978","0","0","607","0","0","12","0","0"
"2022 General Election","ELK","Governor","Statewide","Libertarian","MATT HACKENBURG","121","0","0","99","0","0","22","0","0","0","0","0"
"2022 General Election","ELK","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","61","0","0","43","0","0","18","0","0","0","0","0"
"2022 General Election","ELK","Governor","Statewide","Keystone","JOE SOLOSKI","56","0","0","53","0","0","3","0","0","0","0","0"
"2022 General Election","ERIE","United States Senator","Statewide","Democratic","JOHN FETTERMAN","56,404","0","0","35,045","0","0","20,818","0","0","541","0","0"
"2022 General Election","ERIE","United States Senator","Statewide","Republican","MEHMET OZ","46,507","0","0","41,801","0","0","4,495","0","0","211","0","0"
"2022 General Election","ERIE","United States Senator","Statewide","Libertarian","ERIK GERHARDT","1,554","0","0","1,196","0","0","346","0","0","12","0","0"
"2022 General Election","ERIE","United States Senator","Statewide","Green Party","RICHARD L WEISS","702","0","0","481","0","0","213","0","0","8","0","0"
"2022 General Election","ERIE","United States Senator","Statewide","Keystone","DANIEL WASSMER","567","0","0","407","0","0","157","0","0","3","0","0"
"2022 General Election","ERIE","Governor","Statewide","Democratic","JOSH SHAPIRO","63,081","0","0","40,333","0","0","22,182","0","0","566","0","0"
"2022 General Election","ERIE","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","40,433","0","0","36,842","0","0","3,418","0","0","173","0","0"
"2022 General Election","ERIE","Governor","Statewide","Libertarian","MATT HACKENBURG","1,037","0","0","867","0","0","162","0","0","8","0","0"
"2022 General Election","ERIE","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","569","0","0","405","0","0","153","0","0","11","0","0"
"2022 General Election","ERIE","Governor","Statewide","Keystone","JOE SOLOSKI","479","0","0","377","0","0","99","0","0","3","0","0"
"2022 General Election","FAYETTE","United States Senator","Statewide","Democratic","JOHN FETTERMAN","17,731","0","0","10,989","0","0","6,634","0","0","108","0","0"
"2022 General Election","FAYETTE","United States Senator","Statewide","Republican","MEHMET OZ","28,234","0","0","25,995","0","0","2,154","0","0","85","0","0"
"2022 General Election","FAYETTE","United States Senator","Statewide","Libertarian","ERIK GERHARDT","438","0","0","338","0","0","97","0","0","3","0","0"
"2022 General Election","FAYETTE","United States Senator","Statewide","Green Party","RICHARD L WEISS","196","0","0","135","0","0","57","0","0","4","0","0"
"2022 General Election","FAYETTE","United States Senator","Statewide","Keystone","DANIEL WASSMER","225","0","0","183","0","0","42","0","0","0","0","0"
"2022 General Election","FAYETTE","Governor","Statewide","Democratic","JOSH SHAPIRO","20,120","0","0","12,908","0","0","7,093","0","0","119","0","0"
"2022 General Election","FAYETTE","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","26,165","0","0","24,293","0","0","1,795","0","0","77","0","0"
"2022 General Election","FAYETTE","Governor","Statewide","Libertarian","MATT HACKENBURG","322","0","0","261","0","0","58","0","0","3","0","0"
"2022 General Election","FAYETTE","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","137","0","0","103","0","0","33","0","0","1","0","0"
"2022 General Election","FAYETTE","Governor","Statewide","Keystone","JOE SOLOSKI","133","0","0","99","0","0","34","0","0","0","0","0"
"2022 General Election","FOREST","United States Senator","Statewide","Democratic","JOHN FETTERMAN","694","0","0","449","0","0","245","0","0","0","0","0"
"2022 General Election","FOREST","United States Senator","Statewide","Republican","MEHMET OZ","1,434","0","0","1,282","0","0","151","0","0","1","0","0"
"2022 General Election","FOREST","United States Senator","Statewide","Libertarian","ERIK GERHARDT","27","0","0","22","0","0","5","0","0","0","0","0"
"2022 General Election","FOREST","United States Senator","Statewide","Green Party","RICHARD L WEISS","17","0","0","15","0","0","2","0","0","0","0","0"
"2022 General Election","FOREST","United States Senator","Statewide","Keystone","DANIEL WASSMER","10","0","0","8","0","0","2","0","0","0","0","0"
"2022 General Election","FOREST","Governor","Statewide","Democratic","JOSH SHAPIRO","825","0","0","557","0","0","268","0","0","0","0","0"
"2022 General Election","FOREST","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","1,340","0","0","1,202","0","0","137","0","0","1","0","0"
"2022 General Election","FOREST","Governor","Statewide","Libertarian","MATT HACKENBURG","12","0","0","11","0","0","1","0","0","0","0","0"
"2022 General Election","FOREST","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","6","0","0","4","0","0","2","0","0","0","0","0"
"2022 General Election","FOREST","Governor","Statewide","Keystone","JOE SOLOSKI","9","0","0","8","0","0","1","0","0","0","0","0"
"2022 General Election","FRANKLIN","United States Senator","Statewide","Democratic","JOHN FETTERMAN","18,718","0","0","11,888","0","0","6,749","0","0","81","0","0"
"2022 General Election","FRANKLIN","United States Senator","Statewide","Republican","MEHMET OZ","44,819","0","0","41,342","0","0","3,431","0","0","46","0","0"
"2022 General Election","FRANKLIN","United States Senator","Statewide","Libertarian","ERIK GERHARDT","845","0","0","692","0","0","151","0","0","2","0","0"
"2022 General Election","FRANKLIN","United States Senator","Statewide","Green Party","RICHARD L WEISS","420","0","0","315","0","0","105","0","0","0","0","0"
"2022 General Election","FRANKLIN","United States Senator","Statewide","Keystone","DANIEL WASSMER","418","0","0","341","0","0","77","0","0","0","0","0"
"2022 General Election","FRANKLIN","Governor","Statewide","Democratic","JOSH SHAPIRO","21,612","0","0","14,221","0","0","7,304","0","0","87","0","0"
"2022 General Election","FRANKLIN","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","42,731","0","0","39,623","0","0","3,070","0","0","38","0","0"
"2022 General Election","FRANKLIN","Governor","Statewide","Libertarian","MATT HACKENBURG","571","0","0","480","0","0","91","0","0","0","0","0"
"2022 General Election","FRANKLIN","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","210","0","0","169","0","0","39","0","0","2","0","0"
"2022 General Election","FRANKLIN","Governor","Statewide","Keystone","JOE SOLOSKI","226","0","0","176","0","0","49","0","0","1","0","0"
"2022 General Election","FULTON","United States Senator","Statewide","Democratic","JOHN FETTERMAN","953","0","0","656","0","0","294","0","0","3","0","0"
"2022 General Election","FULTON","United States Senator","Statewide","Republican","MEHMET OZ","5,171","0","0","4,845","0","0","312","0","0","14","0","0"
"2022 General Election","FULTON","United States Senator","Statewide","Libertarian","ERIK GERHARDT","74","0","0","64","0","0","10","0","0","0","0","0"
"2022 General Election","FULTON","United States Senator","Statewide","Green Party","RICHARD L WEISS","18","0","0","16","0","0","2","0","0","0","0","0"
"2022 General Election","FULTON","United States Senator","Statewide","Keystone","DANIEL WASSMER","30","0","0","27","0","0","3","0","0","0","0","0"
"2022 General Election","FULTON","Governor","Statewide","Democratic","JOSH SHAPIRO","1,128","0","0","813","0","0","311","0","0","4","0","0"
"2022 General Election","FULTON","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","5,092","0","0","4,781","0","0","298","0","0","13","0","0"
"2022 General Election","FULTON","Governor","Statewide","Libertarian","MATT HACKENBURG","39","0","0","34","0","0","5","0","0","0","0","0"
"2022 General Election","FULTON","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","13","0","0","10","0","0","3","0","0","0","0","0"
"2022 General Election","FULTON","Governor","Statewide","Keystone","JOE SOLOSKI","15","0","0","15","0","0","0","0","0","0","0","0"
"2022 General Election","GREENE","United States Senator","Statewide","Democratic","JOHN FETTERMAN","4,394","0","0","2,769","0","0","1,600","0","0","25","0","0"
"2022 General Election","GREENE","United States Senator","Statewide","Republican","MEHMET OZ","8,348","0","0","7,659","0","0","673","0","0","16","0","0"
"2022 General Election","GREENE","United States Senator","Statewide","Libertarian","ERIK GERHARDT","160","0","0","131","0","0","28","0","0","1","0","0"
"2022 General Election","GREENE","United States Senator","Statewide","Green Party","RICHARD L WEISS","105","0","0","89","0","0","16","0","0","0","0","0"
"2022 General Election","GREENE","United States Senator","Statewide","Keystone","DANIEL WASSMER","84","0","0","64","0","0","18","0","0","2","0","0"
"2022 General Election","GREENE","Governor","Statewide","Democratic","JOSH SHAPIRO","5,142","0","0","3,354","0","0","1,759","0","0","29","0","0"
"2022 General Election","GREENE","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","7,706","0","0","7,130","0","0","564","0","0","12","0","0"
"2022 General Election","GREENE","Governor","Statewide","Libertarian","MATT HACKENBURG","108","0","0","95","0","0","13","0","0","0","0","0"
"2022 General Election","GREENE","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","93","0","0","77","0","0","16","0","0","0","0","0"
"2022 General Election","GREENE","Governor","Statewide","Keystone","JOE SOLOSKI","90","0","0","77","0","0","11","0","0","2","0","0"
"2022 General Election","HUNTINGDON","United States Senator","Statewide","Democratic","JOHN FETTERMAN","4,665","0","0","3,125","0","0","1,533","0","0","7","0","0"
"2022 General Election","HUNTINGDON","United States Senator","Statewide","Republican","MEHMET OZ","13,035","0","0","12,217","0","0","806","0","0","12","0","0"
"2022 General Election","HUNTINGDON","United States Senator","Statewide","Libertarian","ERIK GERHARDT","286","0","0","255","0","0","31","0","0","0","0","0"
"2022 General Election","HUNTINGDON","United States Senator","Statewide","Green Party","RICHARD L WEISS","135","0","0","104","0","0","31","0","0","0","0","0"
"2022 General Election","HUNTINGDON","United States Senator","Statewide","Keystone","DANIEL WASSMER","143","0","0","119","0","0","24","0","0","0","0","0"
"2022 General Election","HUNTINGDON","Governor","Statewide","Democratic","JOSH SHAPIRO","5,597","0","0","3,912","0","0","1,677","0","0","8","0","0"
"2022 General Election","HUNTINGDON","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","12,579","0","0","11,841","0","0","727","0","0","11","0","0"
"2022 General Election","HUNTINGDON","Governor","Statewide","Libertarian","MATT HACKENBURG","145","0","0","130","0","0","15","0","0","0","0","0"
"2022 General Election","HUNTINGDON","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","60","0","0","48","0","0","12","0","0","0","0","0"
"2022 General Election","HUNTINGDON","Governor","Statewide","Keystone","JOE SOLOSKI","67","0","0","57","0","0","10","0","0","0","0","0"
"2022 General Election","INDIANA","United States Senator","Statewide","Democratic","JOHN FETTERMAN","11,218","0","0","7,127","0","0","4,065","0","0","26","0","0"
"2022 General Election","INDIANA","United States Senator","Statewide","Republican","MEHMET OZ","20,769","0","0","19,042","0","0","1,703","0","0","24","0","0"
"2022 General Election","INDIANA","United States Senator","Statewide","Libertarian","ERIK GERHARDT","398","0","0","326","0","0","72","0","0","0","0","0"
"2022 General Election","INDIANA","United States Senator","Statewide","Green Party","RICHARD L WEISS","179","0","0","136","0","0","43","0","0","0","0","0"
"2022 General Election","INDIANA","United States Senator","Statewide","Keystone","DANIEL WASSMER","191","0","0","147","0","0","44","0","0","0","0","0"
"2022 General Election","INDIANA","Governor","Statewide","Democratic","JOSH SHAPIRO","13,032","0","0","8,626","0","0","4,378","0","0","28","0","0"
"2022 General Election","INDIANA","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","19,179","0","0","17,725","0","0","1,433","0","0","21","0","0"
"2022 General Election","INDIANA","Governor","Statewide","Libertarian","MATT HACKENBURG","248","0","0","207","0","0","41","0","0","0","0","0"
"2022 General Election","INDIANA","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","148","0","0","117","0","0","30","0","0","1","0","0"
"2022 General Election","INDIANA","Governor","Statewide","Keystone","JOE SOLOSKI","135","0","0","114","0","0","21","0","0","0","0","0"
"2022 General Election","JEFFERSON","United States Senator","Statewide","Democratic","JOHN FETTERMAN","4,135","0","0","2,774","0","0","1,343","0","0","18","0","0"
"2022 General Election","JEFFERSON","United States Senator","Statewide","Republican","MEHMET OZ","13,139","0","0","12,249","0","0","865","0","0","25","0","0"
"2022 General Election","JEFFERSON","United States Senator","Statewide","Libertarian","ERIK GERHARDT","293","0","0","259","0","0","34","0","0","0","0","0"
"2022 General Election","JEFFERSON","United States Senator","Statewide","Green Party","RICHARD L WEISS","98","0","0","81","0","0","17","0","0","0","0","0"
"2022 General Election","JEFFERSON","United States Senator","Statewide","Keystone","DANIEL WASSMER","121","0","0","108","0","0","12","0","0","1","0","0"
"2022 General Election","JEFFERSON","Governor","Statewide","Democratic","JOSH SHAPIRO","5,038","0","0","3,527","0","0","1,489","0","0","22","0","0"
"2022 General Election","JEFFERSON","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","12,433","0","0","11,654","0","0","758","0","0","21","0","0"
"2022 General Election","JEFFERSON","Governor","Statewide","Libertarian","MATT HACKENBURG","218","0","0","188","0","0","29","0","0","1","0","0"
"2022 General Election","JEFFERSON","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","68","0","0","53","0","0","15","0","0","0","0","0"
"2022 General Election","JEFFERSON","Governor","Statewide","Keystone","JOE SOLOSKI","63","0","0","55","0","0","8","0","0","0","0","0"
"2022 General Election","JUNIATA","United States Senator","Statewide","Democratic","JOHN FETTERMAN","2,111","0","0","1,404","0","0","702","0","0","5","0","0"
"2022 General Election","JUNIATA","United States Senator","Statewide","Republican","MEHMET OZ","7,265","0","0","6,798","0","0","458","0","0","9","0","0"
"2022 General Election","JUNIATA","United States Senator","Statewide","Libertarian","ERIK GERHARDT","176","0","0","148","0","0","28","0","0","0","0","0"
"2022 General Election","JUNIATA","United States Senator","Statewide","Green Party","RICHARD L WEISS","55","0","0","46","0","0","9","0","0","0","0","0"
"2022 General Election","JUNIATA","United States Senator","Statewide","Keystone","DANIEL WASSMER","121","0","0","99","0","0","21","0","0","1","0","0"
"2022 General Election","JUNIATA","Governor","Statewide","Democratic","JOSH SHAPIRO","2,761","0","0","1,945","0","0","811","0","0","5","0","0"
"2022 General Election","JUNIATA","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","6,851","0","0","6,443","0","0","398","0","0","10","0","0"
"2022 General Election","JUNIATA","Governor","Statewide","Libertarian","MATT HACKENBURG","94","0","0","80","0","0","14","0","0","0","0","0"
"2022 General Election","JUNIATA","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","41","0","0","32","0","0","9","0","0","0","0","0"
"2022 General Election","JUNIATA","Governor","Statewide","Keystone","JOE SOLOSKI","21","0","0","16","0","0","5","0","0","0","0","0"
"2022 General Election","LACKAWANNA","United States Senator","Statewide","Democratic","JOHN FETTERMAN","50,489","0","0","33,622","0","0","16,542","0","0","325","0","0"
"2022 General Election","LACKAWANNA","United States Senator","Statewide","Republican","MEHMET OZ","36,534","0","0","32,938","0","0","3,472","0","0","124","0","0"
"2022 General Election","LACKAWANNA","United States Senator","Statewide","Libertarian","ERIK GERHARDT","1,020","0","0","783","0","0","233","0","0","4","0","0"
"2022 General Election","LACKAWANNA","United States Senator","Statewide","Green Party","RICHARD L WEISS","441","0","0","306","0","0","134","0","0","1","0","0"
"2022 General Election","LACKAWANNA","United States Senator","Statewide","Keystone","DANIEL WASSMER","459","0","0","315","0","0","141","0","0","3","0","0"
"2022 General Election","LACKAWANNA","Governor","Statewide","Democratic","JOSH SHAPIRO","54,442","0","0","36,733","0","0","17,376","0","0","333","0","0"
"2022 General Election","LACKAWANNA","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","32,697","0","0","29,743","0","0","2,846","0","0","108","0","0"
"2022 General Election","LACKAWANNA","Governor","Statewide","Libertarian","MATT HACKENBURG","774","0","0","646","0","0","124","0","0","4","0","0"
"2022 General Election","LACKAWANNA","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","583","0","0","435","0","0","144","0","0","4","0","0"
"2022 General Election","LACKAWANNA","Governor","Statewide","Keystone","JOE SOLOSKI","347","0","0","261","0","0","79","0","0","7","0","0"
"2022 General Election","LANCASTER","United States Senator","Statewide","Democratic","JOHN FETTERMAN","94,632","0","0","64,299","0","0","29,635","0","0","698","0","0"
"2022 General Election","LANCASTER","United States Senator","Statewide","Republican","MEHMET OZ","124,798","0","0","114,301","0","0","10,122","0","0","375","0","0"
"2022 General Election","LANCASTER","United States Senator","Statewide","Libertarian","ERIK GERHARDT","3,272","0","0","2,724","0","0","528","0","0","20","0","0"
"2022 General Election","LANCASTER","United States Senator","Statewide","Green Party","RICHARD L WEISS","1,147","0","0","852","0","0","290","0","0","5","0","0"
"2022 General Election","LANCASTER","United States Senator","Statewide","Keystone","DANIEL WASSMER","699","0","0","545","0","0","150","0","0","4","0","0"
"2022 General Election","LANCASTER","Governor","Statewide","Democratic","JOSH SHAPIRO","108,233","0","0","75,329","0","0","32,175","0","0","729","0","0"
"2022 General Election","LANCASTER","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","112,040","0","0","103,834","0","0","7,862","0","0","344","0","0"
"2022 General Election","LANCASTER","Governor","Statewide","Libertarian","MATT HACKENBURG","2,530","0","0","2,196","0","0","318","0","0","16","0","0"
"2022 General Election","LANCASTER","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","740","0","0","559","0","0","170","0","0","11","0","0"
"2022 General Election","LANCASTER","Governor","Statewide","Keystone","JOE SOLOSKI","725","0","0","597","0","0","126","0","0","2","0","0"
"2022 General Election","LAWRENCE","United States Senator","Statewide","Democratic","JOHN FETTERMAN","13,758","0","0","9,128","0","0","4,591","0","0","39","0","0"
"2022 General Election","LAWRENCE","United States Senator","Statewide","Republican","MEHMET OZ","21,531","0","0","19,590","0","0","1,916","0","0","25","0","0"
"2022 General Election","LAWRENCE","United States Senator","Statewide","Libertarian","ERIK GERHARDT","511","0","0","410","0","0","100","0","0","1","0","0"
"2022 General Election","LAWRENCE","United States Senator","Statewide","Green Party","RICHARD L WEISS","189","0","0","127","0","0","59","0","0","3","0","0"
"2022 General Election","LAWRENCE","United States Senator","Statewide","Keystone","DANIEL WASSMER","217","0","0","174","0","0","42","0","0","1","0","0"
"2022 General Election","LAWRENCE","Governor","Statewide","Democratic","JOSH SHAPIRO","16,023","0","0","10,900","0","0","5,078","0","0","45","0","0"
"2022 General Election","LAWRENCE","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","19,611","0","0","18,001","0","0","1,585","0","0","25","0","0"
"2022 General Election","LAWRENCE","Governor","Statewide","Libertarian","MATT HACKENBURG","323","0","0","270","0","0","53","0","0","0","0","0"
"2022 General Election","LAWRENCE","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","180","0","0","132","0","0","48","0","0","0","0","0"
"2022 General Election","LAWRENCE","Governor","Statewide","Keystone","JOE SOLOSKI","157","0","0","123","0","0","33","0","0","1","0","0"
"2022 General Election","LEBANON","United States Senator","Statewide","Democratic","JOHN FETTERMAN","19,695","0","0","12,122","0","0","7,456","0","0","117","0","0"
"2022 General Election","LEBANON","United States Senator","Statewide","Republican","MEHMET OZ","35,023","0","0","32,053","0","0","2,888","0","0","82","0","0"
"2022 General Election","LEBANON","United States Senator","Statewide","Libertarian","ERIK GERHARDT","1,107","0","0","921","0","0","182","0","0","4","0","0"
"2022 General Election","LEBANON","United States Senator","Statewide","Green Party","RICHARD L WEISS","318","0","0","229","0","0","87","0","0","2","0","0"
"2022 General Election","LEBANON","United States Senator","Statewide","Keystone","DANIEL WASSMER","348","0","0","276","0","0","69","0","0","3","0","0"
"2022 General Election","LEBANON","Governor","Statewide","Democratic","JOSH SHAPIRO","23,646","0","0","15,303","0","0","8,210","0","0","133","0","0"
"2022 General Election","LEBANON","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","31,731","0","0","29,362","0","0","2,299","0","0","70","0","0"
"2022 General Election","LEBANON","Governor","Statewide","Libertarian","MATT HACKENBURG","601","0","0","524","0","0","74","0","0","3","0","0"
"2022 General Election","LEBANON","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","257","0","0","202","0","0","52","0","0","3","0","0"
"2022 General Election","LEBANON","Governor","Statewide","Keystone","JOE SOLOSKI","231","0","0","182","0","0","49","0","0","0","0","0"
"2022 General Election","LEHIGH","United States Senator","Statewide","Democratic","JOHN FETTERMAN","73,096","0","0","44,741","0","0","27,606","0","0","749","0","0"
"2022 General Election","LEHIGH","United States Senator","Statewide","Republican","MEHMET OZ","59,219","0","0","52,308","0","0","6,614","0","0","297","0","0"
"2022 General Election","LEHIGH","United States Senator","Statewide","Libertarian","ERIK GERHARDT","2,269","0","0","1,721","0","0","533","0","0","15","0","0"
"2022 General Election","LEHIGH","United States Senator","Statewide","Green Party","RICHARD L WEISS","958","0","0","648","0","0","292","0","0","18","0","0"
"2022 General Election","LEHIGH","United States Senator","Statewide","Keystone","DANIEL WASSMER","759","0","0","526","0","0","224","0","0","9","0","0"
"2022 General Election","LEHIGH","Governor","Statewide","Democratic","JOSH SHAPIRO","79,991","0","0","49,650","0","0","29,545","0","0","796","0","0"
"2022 General Election","LEHIGH","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","53,468","0","0","48,004","0","0","5,210","0","0","254","0","0"
"2022 General Election","LEHIGH","Governor","Statewide","Libertarian","MATT HACKENBURG","1,591","0","0","1,308","0","0","270","0","0","13","0","0"
"2022 General Election","LEHIGH","Governor","Statewide","Green Party","CHRISTINA DIGIULIO","734","0","0","543","0","0","177","0","0","14","0","0"
"2022 General Election","LEHIGH","Governor","Statewide","Keystone","JOE SOLOSKI","550","0","0","421","0","0","125","0","0","4","0","0"
"2022 General Election","LUZERNE","United States Senator","Statewide","Democratic","JOHN FETTERMAN","51,504","0","0","29,887","0","0","21,003","0","0","614","0","0"
"2022 General Election","LUZERNE","United States Senator","Statewide","Republican","MEHMET OZ","61,978","0","0","54,806","0","0","6,816","0","0","356","0","0"
"2022 General Election","LUZERNE","United States Senator","Statewide","Libertarian","ERIK GERHARDT","1,662","0","0","1,226","0","0","422","0","0","14","0","0"
"2022 General Election","LUZERNE","United States Senator","Statewide","Green Party","RICHARD L WEISS","663","0","0","445","0","0","210","0","0","8","0","0"
"2022 General Election","LUZERNE","United States Senator","Statewide","Keystone","DANIEL WASSMER","516","0","0","358","0","0","157","0","0","1","0","0"
"2022 General Election","LUZERNE","Governor","Statewide","Democratic","JOSH SHAPIRO","57,598","0","0","34,302","0","0","22,646","0","0","650","0","0"
"2022 General Election","LUZERNE","Governor","Statewide","Republican","DOUGLAS V MASTRIANO","56,326","0","0","50,438","0","0","5,574","0","0","314","0","0"
"2022 General Election","LUZERNE","Governor","Statewide","Libertarian","MATT HACKENBURG","1,100","0","0","904","0","0","187","0","0","9","0","0"
