"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2016 Presidential Election","SOMERSET","State Treasurer","Statewide","Green","KRISTIN COMBS","1,235","0","0","","","","","","","","",""
"2016 Presidential Election","SOMERSET","State Treasurer","Statewide","Libertarian","JAMES BABB","933","0","0","","","","","","","","",""
"2016 Presidential Election","SULLIVAN","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","953","0","0","","","","","","","","",""
"2016 Presidential Election","SULLIVAN","Auditor General","Statewide","Republican","JOHN BROWN","1,887","0","0","","","","","","","","",""
"2016 Presidential Election","SULLIVAN","Auditor General","Statewide","Green","JOHN J SWEENEY","105","0","0","","","","","","","","",""
"2016 Presidential Election","SULLIVAN","Auditor General","Statewide","Libertarian","ROY A MINET","84","0","0","","","","","","","","",""
"2016 Presidential Election","SULLIVAN","State Treasurer","Statewide","Democratic","JOE TORSELLA","1,006","0","0","","","","","","","","",""
"2016 Presidential Election","SULLIVAN","State Treasurer","Statewide","Republican","OTTO VOIT","1,816","0","0","","","","","","","","",""
"2016 Presidential Election","SULLIVAN","State Treasurer","Statewide","Green","KRISTIN COMBS","112","0","0","","","","","","","","",""
"2016 Presidential Election","SULLIVAN","State Treasurer","Statewide","Libertarian","JAMES BABB","99","0","0","","","","","","","","",""
"2016 Presidential Election","SUSQUEHANNA","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","5,623","0","0","","","","","","","","",""
"2016 Presidential Election","SUSQUEHANNA","Auditor General","Statewide","Republican","JOHN BROWN","11,739","0","0","","","","","","","","",""
"2016 Presidential Election","SUSQUEHANNA","Auditor General","Statewide","Green","JOHN J SWEENEY","858","0","0","","","","","","","","",""
"2016 Presidential Election","SUSQUEHANNA","Auditor General","Statewide","Libertarian","ROY A MINET","658","0","0","","","","","","","","",""
"2016 Presidential Election","SUSQUEHANNA","State Treasurer","Statewide","Democratic","JOE TORSELLA","5,989","0","0","","","","","","","","",""
"2016 Presidential Election","SUSQUEHANNA","State Treasurer","Statewide","Republican","OTTO VOIT","11,220","0","0","","","","","","","","",""
"2016 Presidential Election","SUSQUEHANNA","State Treasurer","Statewide","Green","KRISTIN COMBS","976","0","0","","","","","","","","",""
"2016 Presidential Election","SUSQUEHANNA","State Treasurer","Statewide","Libertarian","JAMES BABB","697","0","0","","","","","","","","",""
"2016 Presidential Election","TIOGA","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","3,759","0","0","","","","","","","","",""
"2016 Presidential Election","TIOGA","Auditor General","Statewide","Republican","JOHN BROWN","12,885","0","0","","","","","","","","",""
"2016 Presidential Election","TIOGA","Auditor General","Statewide","Green","JOHN J SWEENEY","686","0","0","","","","","","","","",""
"2016 Presidential Election","TIOGA","Auditor General","Statewide","Libertarian","ROY A MINET","539","0","0","","","","","","","","",""
"2016 Presidential Election","TIOGA","State Treasurer","Statewide","Democratic","JOE TORSELLA","3,986","0","0","","","","","","","","",""
"2016 Presidential Election","TIOGA","State Treasurer","Statewide","Republican","OTTO VOIT","12,389","0","0","","","","","","","","",""
"2016 Presidential Election","TIOGA","State Treasurer","Statewide","Green","KRISTIN COMBS","881","0","0","","","","","","","","",""
"2016 Presidential Election","TIOGA","State Treasurer","Statewide","Libertarian","JAMES BABB","586","0","0","","","","","","","","",""
"2016 Presidential Election","UNION","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","6,027","0","0","","","","","","","","",""
"2016 Presidential Election","UNION","Auditor General","Statewide","Republican","JOHN BROWN","10,225","0","0","","","","","","","","",""
"2016 Presidential Election","UNION","Auditor General","Statewide","Green","JOHN J SWEENEY","587","0","0","","","","","","","","",""
"2016 Presidential Election","UNION","Auditor General","Statewide","Libertarian","ROY A MINET","449","0","0","","","","","","","","",""
"2016 Presidential Election","UNION","State Treasurer","Statewide","Democratic","JOE TORSELLA","6,388","0","0","","","","","","","","",""
"2016 Presidential Election","UNION","State Treasurer","Statewide","Republican","OTTO VOIT","9,796","0","0","","","","","","","","",""
"2016 Presidential Election","UNION","State Treasurer","Statewide","Green","KRISTIN COMBS","611","0","0","","","","","","","","",""
"2016 Presidential Election","UNION","State Treasurer","Statewide","Libertarian","JAMES BABB","426","0","0","","","","","","","","",""
"2016 Presidential Election","VENANGO","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","7,438","0","0","","","","","","","","",""
"2016 Presidential Election","VENANGO","Auditor General","Statewide","Republican","JOHN BROWN","13,880","0","0","","","","","","","","",""
"2016 Presidential Election","VENANGO","Auditor General","Statewide","Green","JOHN J SWEENEY","808","0","0","","","","","","","","",""
"2016 Presidential Election","VENANGO","Auditor General","Statewide","Libertarian","ROY A MINET","744","0","0","","","","","","","","",""
"2016 Presidential Election","VENANGO","State Treasurer","Statewide","Democratic","JOE TORSELLA","7,733","0","0","","","","","","","","",""
"2016 Presidential Election","VENANGO","State Treasurer","Statewide","Republican","OTTO VOIT","13,418","0","0","","","","","","","","",""
"2016 Presidential Election","VENANGO","State Treasurer","Statewide","Green","KRISTIN COMBS","929","0","0","","","","","","","","",""
"2016 Presidential Election","VENANGO","State Treasurer","Statewide","Libertarian","JAMES BABB","780","0","0","","","","","","","","",""
"2016 Presidential Election","WARREN","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","5,156","0","0","","","","","","","","",""
"2016 Presidential Election","WARREN","Auditor General","Statewide","Republican","JOHN BROWN","10,935","0","0","","","","","","","","",""
"2016 Presidential Election","WARREN","Auditor General","Statewide","Green","JOHN J SWEENEY","864","0","0","","","","","","","","",""
"2016 Presidential Election","WARREN","Auditor General","Statewide","Libertarian","ROY A MINET","629","0","0","","","","","","","","",""
"2016 Presidential Election","WARREN","State Treasurer","Statewide","Democratic","JOE TORSELLA","5,667","0","0","","","","","","","","",""
"2016 Presidential Election","WARREN","State Treasurer","Statewide","Republican","OTTO VOIT","10,377","0","0","","","","","","","","",""
"2016 Presidential Election","WARREN","State Treasurer","Statewide","Green","KRISTIN COMBS","933","0","0","","","","","","","","",""
"2016 Presidential Election","WARREN","State Treasurer","Statewide","Libertarian","JAMES BABB","599","0","0","","","","","","","","",""
"2016 Presidential Election","WASHINGTON","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","46,620","0","0","","","","","","","","",""
"2016 Presidential Election","WASHINGTON","Auditor General","Statewide","Republican","JOHN BROWN","47,972","0","0","","","","","","","","",""
"2016 Presidential Election","WASHINGTON","Auditor General","Statewide","Green","JOHN J SWEENEY","2,313","0","0","","","","","","","","",""
"2016 Presidential Election","WASHINGTON","Auditor General","Statewide","Libertarian","ROY A MINET","2,622","0","0","","","","","","","","",""
"2016 Presidential Election","WASHINGTON","State Treasurer","Statewide","Democratic","JOE TORSELLA","44,385","0","0","","","","","","","","",""
"2016 Presidential Election","WASHINGTON","State Treasurer","Statewide","Republican","OTTO VOIT","49,222","0","0","","","","","","","","",""
"2016 Presidential Election","WASHINGTON","State Treasurer","Statewide","Green","KRISTIN COMBS","2,843","0","0","","","","","","","","",""
"2016 Presidential Election","WASHINGTON","State Treasurer","Statewide","Libertarian","JAMES BABB","2,637","0","0","","","","","","","","",""
"2016 Presidential Election","WAYNE","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","7,468","0","0","","","","","","","","",""
"2016 Presidential Election","WAYNE","Auditor General","Statewide","Republican","JOHN BROWN","13,984","0","0","","","","","","","","",""
"2016 Presidential Election","WAYNE","Auditor General","Statewide","Green","JOHN J SWEENEY","1,072","0","0","","","","","","","","",""
"2016 Presidential Election","WAYNE","Auditor General","Statewide","Libertarian","ROY A MINET","679","0","0","","","","","","","","",""
"2016 Presidential Election","WAYNE","State Treasurer","Statewide","Democratic","JOE TORSELLA","7,789","0","0","","","","","","","","",""
"2016 Presidential Election","WAYNE","State Treasurer","Statewide","Republican","OTTO VOIT","13,607","0","0","","","","","","","","",""
"2016 Presidential Election","WAYNE","State Treasurer","Statewide","Green","KRISTIN COMBS","1,109","0","0","","","","","","","","",""
"2016 Presidential Election","WAYNE","State Treasurer","Statewide","Libertarian","JAMES BABB","691","0","0","","","","","","","","",""
"2016 Presidential Election","WESTMORELAND","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","76,271","0","0","","","","","","","","",""
"2016 Presidential Election","WESTMORELAND","Auditor General","Statewide","Republican","JOHN BROWN","90,591","0","0","","","","","","","","",""
"2016 Presidential Election","WESTMORELAND","Auditor General","Statewide","Green","JOHN J SWEENEY","4,789","0","0","","","","","","","","",""
"2016 Presidential Election","WESTMORELAND","Auditor General","Statewide","Libertarian","ROY A MINET","4,491","0","0","","","","","","","","",""
"2016 Presidential Election","WESTMORELAND","State Treasurer","Statewide","Democratic","JOE TORSELLA","73,083","0","0","","","","","","","","",""
"2016 Presidential Election","WESTMORELAND","State Treasurer","Statewide","Republican","OTTO VOIT","92,405","0","0","","","","","","","","",""
"2016 Presidential Election","WESTMORELAND","State Treasurer","Statewide","Green","KRISTIN COMBS","5,087","0","0","","","","","","","","",""
"2016 Presidential Election","WESTMORELAND","State Treasurer","Statewide","Libertarian","JAMES BABB","4,671","0","0","","","","","","","","",""
"2016 Presidential Election","WYOMING","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","4,059","0","0","","","","","","","","",""
"2016 Presidential Election","WYOMING","Auditor General","Statewide","Republican","JOHN BROWN","7,579","0","0","","","","","","","","",""
"2016 Presidential Election","WYOMING","Auditor General","Statewide","Green","JOHN J SWEENEY","770","0","0","","","","","","","","",""
"2016 Presidential Election","WYOMING","Auditor General","Statewide","Libertarian","ROY A MINET","359","0","0","","","","","","","","",""
"2016 Presidential Election","WYOMING","State Treasurer","Statewide","Democratic","JOE TORSELLA","4,307","0","0","","","","","","","","",""
"2016 Presidential Election","WYOMING","State Treasurer","Statewide","Republican","OTTO VOIT","7,467","0","0","","","","","","","","",""
"2016 Presidential Election","WYOMING","State Treasurer","Statewide","Green","KRISTIN COMBS","610","0","0","","","","","","","","",""
"2016 Presidential Election","WYOMING","State Treasurer","Statewide","Libertarian","JAMES BABB","379","0","0","","","","","","","","",""
"2016 Presidential Election","YORK","Auditor General","Statewide","Democratic","EUGENE A DEPASQUALE","82,697","0","0","","","","","","","","",""
"2016 Presidential Election","YORK","Auditor General","Statewide","Republican","JOHN BROWN","110,020","0","0","","","","","","","","",""
"2016 Presidential Election","YORK","Auditor General","Statewide","Green","JOHN J SWEENEY","5,674","0","0","","","","","","","","",""
"2016 Presidential Election","YORK","Auditor General","Statewide","Libertarian","ROY A MINET","5,583","0","0","","","","","","","","",""
"2016 Presidential Election","YORK","State Treasurer","Statewide","Democratic","JOE TORSELLA","69,687","0","0","","","","","","","","",""
"2016 Presidential Election","YORK","State Treasurer","Statewide","Republican","OTTO VOIT","118,646","0","0","","","","","","","","",""
"2016 Presidential Election","YORK","State Treasurer","Statewide","Green","KRISTIN COMBS","7,765","0","0","","","","","","","","",""
"2016 Presidential Election","YORK","State Treasurer","Statewide","Libertarian","JAMES BABB","6,435","0","0","","","","","","","","",""
