"Election Name","County Name","Office Name","District Name","Party Name","Candidate Name","Votes","Yes Votes","No Votes","Election Day Votes","ElectionDay Yes Votes","Election Day No Votes","Mail Votes","Mail Yes Votes","Mail No Votes","Provisional Votes","Provisional Yes Votes","Provisional No Votes"
"2024 Presidential Election","CLINTON","United States Senator","Statewide","Democratic","ROBERT P CASEY JR","5,722","0","0","3,758","0","0","1,942","0","0","22","0","0"
"2024 Presidential Election","CLINTON","United States Senator","Statewide","Republican","DAVE MCCORMICK","12,250","0","0","10,085","0","0","2,116","0","0","49","0","0"
"2024 Presidential Election","CLINTON","United States Senator","Statewide","Libertarian","JOHN C THOMAS","264","0","0","227","0","0","37","0","0","0","0","0"
"2024 Presidential Election","CLINTON","United States Senator","Statewide","Green Party","LEILA HAZOU","125","0","0","85","0","0","40","0","0","0","0","0"
"2024 Presidential Election","CLINTON","United States Senator","Statewide","Constitution Party","MARTY SELKER","87","0","0","67","0","0","20","0","0","0","0","0"
"2024 Presidential Election","CLINTON","Attorney General","Statewide","Democratic","EUGENE DEPASQUALE","5,224","0","0","3,404","0","0","1,798","0","0","22","0","0"
"2024 Presidential Election","CLINTON","Attorney General","Statewide","Republican","DAVE SUNDAY","12,535","0","0","10,263","0","0","2,225","0","0","47","0","0"
"2024 Presidential Election","CLINTON","Attorney General","Statewide","Libertarian","ROBERT COWBURN","257","0","0","220","0","0","37","0","0","0","0","0"
"2024 Presidential Election","CLINTON","Attorney General","Statewide","Green Party","RICHARD L WEISS","123","0","0","97","0","0","26","0","0","0","0","0"
"2024 Presidential Election","CLINTON","Attorney General","Statewide","Constitution Party","JUSTIN L MAGILL","113","0","0","91","0","0","21","0","0","1","0","0"
"2024 Presidential Election","CLINTON","Attorney General","Statewide","Forward Party","ERIC L SETTLE","42","0","0","30","0","0","12","0","0","0","0","0"
"2024 Presidential Election","CLINTON","Auditor General","Statewide","Democratic","MALCOLM KENYATTA","4,978","0","0","3,172","0","0","1,788","0","0","18","0","0"
"2024 Presidential Election","CLINTON","Auditor General","Statewide","Republican","TIM DEFOOR","12,616","0","0","10,359","0","0","2,207","0","0","50","0","0"
"2024 Presidential Election","CLINTON","Auditor General","Statewide","Libertarian","REECE SMITH","340","0","0","284","0","0","55","0","0","1","0","0"
"2024 Presidential Election","CLINTON","Auditor General","Statewide","American Solidarity Party","ERIC K ANTON","56","0","0","46","0","0","10","0","0","0","0","0"
"2024 Presidential Election","CLINTON","Auditor General","Statewide","Constitution Party","BOB GOODRICH","161","0","0","132","0","0","29","0","0","0","0","0"
"2024 Presidential Election","CLINTON","State Treasurer","Statewide","Democratic","ERIN MCCLELLAND","4,919","0","0","3,139","0","0","1,761","0","0","19","0","0"
"2024 Presidential Election","CLINTON","State Treasurer","Statewide","Republican","STACY GARRITY","12,808","0","0","10,506","0","0","2,252","0","0","50","0","0"
"2024 Presidential Election","CLINTON","State Treasurer","Statewide","Libertarian","NICKOLAS CIESIELSKI","244","0","0","207","0","0","37","0","0","0","0","0"
"2024 Presidential Election","CLINTON","State Treasurer","Statewide","Constitution Party","TROY BOWMAN","115","0","0","94","0","0","21","0","0","0","0","0"
"2024 Presidential Election","CLINTON","State Treasurer","Statewide","Forward Party","CHRIS FOSTER","59","0","0","45","0","0","14","0","0","0","0","0"
"2024 Presidential Election","COLUMBIA","President of the United States","Statewide","Democratic","KAMALA D HARRIS","11,083","0","0","7,303","0","0","3,686","0","0","94","0","0"
"2024 Presidential Election","COLUMBIA","President of the United States","Statewide","Republican","DONALD J TRUMP","21,190","0","0","18,148","0","0","2,924","0","0","118","0","0"
"2024 Presidential Election","COLUMBIA","President of the United States","Statewide","Libertarian","CHASE OLIVER","193","0","0","163","0","0","29","0","0","1","0","0"
"2024 Presidential Election","COLUMBIA","President of the United States","Statewide","Green Party","JILL STEIN","110","0","0","80","0","0","30","0","0","0","0","0"
"2024 Presidential Election","COLUMBIA","United States Senator","Statewide","Democratic","ROBERT P CASEY JR","10,962","0","0","7,255","0","0","3,617","0","0","90","0","0"
"2024 Presidential Election","COLUMBIA","United States Senator","Statewide","Republican","DAVE MCCORMICK","20,600","0","0","17,583","0","0","2,912","0","0","105","0","0"
"2024 Presidential Election","COLUMBIA","United States Senator","Statewide","Libertarian","JOHN C THOMAS","445","0","0","388","0","0","53","0","0","4","0","0"
"2024 Presidential Election","COLUMBIA","United States Senator","Statewide","Green Party","LEILA HAZOU","218","0","0","158","0","0","58","0","0","2","0","0"
"2024 Presidential Election","COLUMBIA","United States Senator","Statewide","Constitution Party","MARTY SELKER","150","0","0","130","0","0","16","0","0","4","0","0"
"2024 Presidential Election","COLUMBIA","Attorney General","Statewide","Democratic","EUGENE DEPASQUALE","10,369","0","0","6,847","0","0","3,434","0","0","88","0","0"
"2024 Presidential Election","COLUMBIA","Attorney General","Statewide","Republican","DAVE SUNDAY","20,426","0","0","17,377","0","0","2,947","0","0","102","0","0"
"2024 Presidential Election","COLUMBIA","Attorney General","Statewide","Libertarian","ROBERT COWBURN","540","0","0","463","0","0","73","0","0","4","0","0"
"2024 Presidential Election","COLUMBIA","Attorney General","Statewide","Green Party","RICHARD L WEISS","273","0","0","215","0","0","55","0","0","3","0","0"
"2024 Presidential Election","COLUMBIA","Attorney General","Statewide","Constitution Party","JUSTIN L MAGILL","235","0","0","207","0","0","28","0","0","0","0","0"
"2024 Presidential Election","COLUMBIA","Attorney General","Statewide","Forward Party","ERIC L SETTLE","184","0","0","159","0","0","20","0","0","5","0","0"
"2024 Presidential Election","COLUMBIA","Auditor General","Statewide","Democratic","MALCOLM KENYATTA","9,914","0","0","6,494","0","0","3,333","0","0","87","0","0"
"2024 Presidential Election","COLUMBIA","Auditor General","Statewide","Republican","TIM DEFOOR","20,676","0","0","17,558","0","0","3,016","0","0","102","0","0"
"2024 Presidential Election","COLUMBIA","Auditor General","Statewide","Libertarian","REECE SMITH","707","0","0","592","0","0","107","0","0","8","0","0"
"2024 Presidential Election","COLUMBIA","Auditor General","Statewide","American Solidarity Party","ERIC K ANTON","131","0","0","115","0","0","15","0","0","1","0","0"
"2024 Presidential Election","COLUMBIA","Auditor General","Statewide","Constitution Party","BOB GOODRICH","379","0","0","324","0","0","52","0","0","3","0","0"
"2024 Presidential Election","COLUMBIA","State Treasurer","Statewide","Democratic","ERIN MCCLELLAND","9,811","0","0","6,449","0","0","3,277","0","0","85","0","0"
"2024 Presidential Election","COLUMBIA","State Treasurer","Statewide","Republican","STACY GARRITY","21,131","0","0","17,973","0","0","3,051","0","0","107","0","0"
"2024 Presidential Election","COLUMBIA","State Treasurer","Statewide","Libertarian","NICKOLAS CIESIELSKI","501","0","0","429","0","0","67","0","0","5","0","0"
"2024 Presidential Election","COLUMBIA","State Treasurer","Statewide","Constitution Party","TROY BOWMAN","291","0","0","244","0","0","46","0","0","1","0","0"
"2024 Presidential Election","COLUMBIA","State Treasurer","Statewide","Forward Party","CHRIS FOSTER","154","0","0","121","0","0","32","0","0","1","0","0"
"2024 Presidential Election","CRAWFORD","President of the United States","Statewide","Democratic","KAMALA D HARRIS","12,858","0","0","7,891","0","0","4,887","0","0","80","0","0"
"2024 Presidential Election","CRAWFORD","President of the United States","Statewide","Republican","DONALD J TRUMP","29,685","0","0","24,557","0","0","5,009","0","0","119","0","0"
"2024 Presidential Election","CRAWFORD","President of the United States","Statewide","Libertarian","CHASE OLIVER","214","0","0","175","0","0","38","0","0","1","0","0"
"2024 Presidential Election","CRAWFORD","President of the United States","Statewide","Green Party","JILL STEIN","115","0","0","88","0","0","26","0","0","1","0","0"
"2024 Presidential Election","CRAWFORD","United States Senator","Statewide","Democratic","ROBERT P CASEY JR","13,370","0","0","8,382","0","0","4,915","0","0","73","0","0"
"2024 Presidential Election","CRAWFORD","United States Senator","Statewide","Republican","DAVE MCCORMICK","28,234","0","0","23,359","0","0","4,766","0","0","109","0","0"
"2024 Presidential Election","CRAWFORD","United States Senator","Statewide","Libertarian","JOHN C THOMAS","653","0","0","527","0","0","121","0","0","5","0","0"
"2024 Presidential Election","CRAWFORD","United States Senator","Statewide","Green Party","LEILA HAZOU","271","0","0","193","0","0","75","0","0","3","0","0"
"2024 Presidential Election","CRAWFORD","United States Senator","Statewide","Constitution Party","MARTY SELKER","186","0","0","138","0","0","47","0","0","1","0","0"
"2024 Presidential Election","CRAWFORD","Attorney General","Statewide","Democratic","EUGENE DEPASQUALE","11,405","0","0","7,009","0","0","4,324","0","0","72","0","0"
"2024 Presidential Election","CRAWFORD","Attorney General","Statewide","Republican","DAVE SUNDAY","29,427","0","0","24,119","0","0","5,193","0","0","115","0","0"
"2024 Presidential Election","CRAWFORD","Attorney General","Statewide","Libertarian","ROBERT COWBURN","637","0","0","532","0","0","99","0","0","6","0","0"
"2024 Presidential Election","CRAWFORD","Attorney General","Statewide","Green Party","RICHARD L WEISS","389","0","0","307","0","0","79","0","0","3","0","0"
"2024 Presidential Election","CRAWFORD","Attorney General","Statewide","Constitution Party","JUSTIN L MAGILL","319","0","0","269","0","0","49","0","0","1","0","0"
"2024 Presidential Election","CRAWFORD","Attorney General","Statewide","Forward Party","ERIC L SETTLE","104","0","0","76","0","0","28","0","0","0","0","0"
"2024 Presidential Election","CRAWFORD","Auditor General","Statewide","Democratic","MALCOLM KENYATTA","11,569","0","0","7,117","0","0","4,394","0","0","58","0","0"
"2024 Presidential Election","CRAWFORD","Auditor General","Statewide","Republican","TIM DEFOOR","28,903","0","0","23,741","0","0","5,046","0","0","116","0","0"
"2024 Presidential Election","CRAWFORD","Auditor General","Statewide","Libertarian","REECE SMITH","826","0","0","668","0","0","148","0","0","10","0","0"
"2024 Presidential Election","CRAWFORD","Auditor General","Statewide","American Solidarity Party","ERIC K ANTON","168","0","0","142","0","0","25","0","0","1","0","0"
"2024 Presidential Election","CRAWFORD","Auditor General","Statewide","Constitution Party","BOB GOODRICH","553","0","0","453","0","0","96","0","0","4","0","0"
"2024 Presidential Election","CRAWFORD","State Treasurer","Statewide","Democratic","ERIN MCCLELLAND","11,744","0","0","7,236","0","0","4,446","0","0","62","0","0"
"2024 Presidential Election","CRAWFORD","State Treasurer","Statewide","Republican","STACY GARRITY","29,254","0","0","24,055","0","0","5,080","0","0","119","0","0"
"2024 Presidential Election","CRAWFORD","State Treasurer","Statewide","Libertarian","NICKOLAS CIESIELSKI","553","0","0","457","0","0","93","0","0","3","0","0"
"2024 Presidential Election","CRAWFORD","State Treasurer","Statewide","Constitution Party","TROY BOWMAN","365","0","0","301","0","0","61","0","0","3","0","0"
"2024 Presidential Election","CRAWFORD","State Treasurer","Statewide","Forward Party","CHRIS FOSTER","170","0","0","122","0","0","44","0","0","4","0","0"
"2024 Presidential Election","CUMBERLAND","President of the United States","Statewide","Democratic","KAMALA D HARRIS","66,255","0","0","40,735","0","0","25,061","0","0","459","0","0"
"2024 Presidential Election","CUMBERLAND","President of the United States","Statewide","Republican","DONALD J TRUMP","80,267","0","0","62,582","0","0","17,278","0","0","407","0","0"
"2024 Presidential Election","CUMBERLAND","President of the United States","Statewide","Libertarian","CHASE OLIVER","921","0","0","700","0","0","220","0","0","1","0","0"
"2024 Presidential Election","CUMBERLAND","President of the United States","Statewide","Green Party","JILL STEIN","953","0","0","696","0","0","245","0","0","12","0","0"
"2024 Presidential Election","CUMBERLAND","United States Senator","Statewide","Democratic","ROBERT P CASEY JR","64,713","0","0","39,802","0","0","24,475","0","0","436","0","0"
"2024 Presidential Election","CUMBERLAND","United States Senator","Statewide","Republican","DAVE MCCORMICK","78,178","0","0","60,575","0","0","17,229","0","0","374","0","0"
"2024 Presidential Election","CUMBERLAND","United States Senator","Statewide","Libertarian","JOHN C THOMAS","2,324","0","0","1,864","0","0","439","0","0","21","0","0"
"2024 Presidential Election","CUMBERLAND","United States Senator","Statewide","Green Party","LEILA HAZOU","1,725","0","0","1,253","0","0","455","0","0","17","0","0"
"2024 Presidential Election","CUMBERLAND","United States Senator","Statewide","Constitution Party","MARTY SELKER","463","0","0","345","0","0","117","0","0","1","0","0"
"2024 Presidential Election","CUMBERLAND","Attorney General","Statewide","Democratic","EUGENE DEPASQUALE","60,701","0","0","37,245","0","0","23,035","0","0","421","0","0"
"2024 Presidential Election","CUMBERLAND","Attorney General","Statewide","Republican","DAVE SUNDAY","81,504","0","0","62,790","0","0","18,332","0","0","382","0","0"
"2024 Presidential Election","CUMBERLAND","Attorney General","Statewide","Libertarian","ROBERT COWBURN","2,095","0","0","1,707","0","0","375","0","0","13","0","0"
"2024 Presidential Election","CUMBERLAND","Attorney General","Statewide","Green Party","RICHARD L WEISS","1,438","0","0","1,071","0","0","353","0","0","14","0","0"
"2024 Presidential Election","CUMBERLAND","Attorney General","Statewide","Constitution Party","JUSTIN L MAGILL","544","0","0","388","0","0","151","0","0","5","0","0"
"2024 Presidential Election","CUMBERLAND","Attorney General","Statewide","Forward Party","ERIC L SETTLE","322","0","0","199","0","0","121","0","0","2","0","0"
"2024 Presidential Election","CUMBERLAND","Auditor General","Statewide","Democratic","MALCOLM KENYATTA","57,725","0","0","35,230","0","0","22,090","0","0","405","0","0"
"2024 Presidential Election","CUMBERLAND","Auditor General","Statewide","Republican","TIM DEFOOR","83,375","0","0","63,818","0","0","19,168","0","0","389","0","0"
"2024 Presidential Election","CUMBERLAND","Auditor General","Statewide","Libertarian","REECE SMITH","3,171","0","0","2,615","0","0","536","0","0","20","0","0"
"2024 Presidential Election","CUMBERLAND","Auditor General","Statewide","American Solidarity Party","ERIC K ANTON","361","0","0","266","0","0","90","0","0","5","0","0"
"2024 Presidential Election","CUMBERLAND","Auditor General","Statewide","Constitution Party","BOB GOODRICH","986","0","0","720","0","0","261","0","0","5","0","0"
"2024 Presidential Election","CUMBERLAND","State Treasurer","Statewide","Democratic","ERIN MCCLELLAND","57,300","0","0","34,773","0","0","22,120","0","0","407","0","0"
"2024 Presidential Election","CUMBERLAND","State Treasurer","Statewide","Republican","STACY GARRITY","84,582","0","0","65,022","0","0","19,165","0","0","395","0","0"
"2024 Presidential Election","CUMBERLAND","State Treasurer","Statewide","Libertarian","NICKOLAS CIESIELSKI","2,642","0","0","2,197","0","0","432","0","0","13","0","0"
"2024 Presidential Election","CUMBERLAND","State Treasurer","Statewide","Constitution Party","TROY BOWMAN","737","0","0","543","0","0","190","0","0","4","0","0"
"2024 Presidential Election","CUMBERLAND","State Treasurer","Statewide","Forward Party","CHRIS FOSTER","468","0","0","271","0","0","193","0","0","4","0","0"
"2024 Presidential Election","DAUPHIN","President of the United States","Statewide","Democratic","KAMALA D HARRIS","78,327","0","0","50,426","0","0","26,722","0","0","1,179","0","0"
"2024 Presidential Election","DAUPHIN","President of the United States","Statewide","Republican","DONALD J TRUMP","69,474","0","0","55,905","0","0","12,872","0","0","697","0","0"
"2024 Presidential Election","DAUPHIN","President of the United States","Statewide","Libertarian","CHASE OLIVER","832","0","0","626","0","0","195","0","0","11","0","0"
"2024 Presidential Election","DAUPHIN","President of the United States","Statewide","Green Party","JILL STEIN","893","0","0","623","0","0","254","0","0","16","0","0"
"2024 Presidential Election","DAUPHIN","United States Senator","Statewide","Democratic","ROBERT P CASEY JR","77,022","0","0","49,654","0","0","26,229","0","0","1,139","0","0"
"2024 Presidential Election","DAUPHIN","United States Senator","Statewide","Republican","DAVE MCCORMICK","66,949","0","0","53,640","0","0","12,719","0","0","590","0","0"
"2024 Presidential Election","DAUPHIN","United States Senator","Statewide","Libertarian","JOHN C THOMAS","2,343","0","0","1,864","0","0","441","0","0","38","0","0"
"2024 Presidential Election","DAUPHIN","United States Senator","Statewide","Green Party","LEILA HAZOU","1,977","0","0","1,403","0","0","522","0","0","52","0","0"
"2024 Presidential Election","DAUPHIN","United States Senator","Statewide","Constitution Party","MARTY SELKER","665","0","0","515","0","0","133","0","0","17","0","0"
"2024 Presidential Election","DAUPHIN","Attorney General","Statewide","Democratic","EUGENE DEPASQUALE","74,211","0","0","48,100","0","0","25,000","0","0","1,111","0","0"
"2024 Presidential Election","DAUPHIN","Attorney General","Statewide","Republican","DAVE SUNDAY","68,956","0","0","54,706","0","0","13,653","0","0","597","0","0"
"2024 Presidential Election","DAUPHIN","Attorney General","Statewide","Libertarian","ROBERT COWBURN","2,076","0","0","1,668","0","0","370","0","0","38","0","0"
"2024 Presidential Election","DAUPHIN","Attorney General","Statewide","Green Party","RICHARD L WEISS","1,623","0","0","1,165","0","0","418","0","0","40","0","0"
"2024 Presidential Election","DAUPHIN","Attorney General","Statewide","Constitution Party","JUSTIN L MAGILL","859","0","0","702","0","0","134","0","0","23","0","0"
"2024 Presidential Election","DAUPHIN","Attorney General","Statewide","Forward Party","ERIC L SETTLE","445","0","0","302","0","0","133","0","0","10","0","0"
"2024 Presidential Election","DAUPHIN","Auditor General","Statewide","Democratic","MALCOLM KENYATTA","69,196","0","0","44,398","0","0","23,709","0","0","1,089","0","0"
"2024 Presidential Election","DAUPHIN","Auditor General","Statewide","Republican","TIM DEFOOR","72,190","0","0","56,924","0","0","14,690","0","0","576","0","0"
"2024 Presidential Election","DAUPHIN","Auditor General","Statewide","Libertarian","REECE SMITH","2,863","0","0","2,232","0","0","576","0","0","55","0","0"
"2024 Presidential Election","DAUPHIN","Auditor General","Statewide","American Solidarity Party","ERIC K ANTON","569","0","0","476","0","0","78","0","0","15","0","0"
"2024 Presidential Election","DAUPHIN","Auditor General","Statewide","Constitution Party","BOB GOODRICH","1,310","0","0","1,038","0","0","240","0","0","32","0","0"
"2024 Presidential Election","DAUPHIN","State Treasurer","Statewide","Democratic","ERIN MCCLELLAND","68,730","0","0","43,820","0","0","23,855","0","0","1,055","0","0"
"2024 Presidential Election","DAUPHIN","State Treasurer","Statewide","Republican","STACY GARRITY","72,581","0","0","57,542","0","0","14,426","0","0","613","0","0"
"2024 Presidential Election","DAUPHIN","State Treasurer","Statewide","Libertarian","NICKOLAS CIESIELSKI","2,484","0","0","1,990","0","0","448","0","0","46","0","0"
"2024 Presidential Election","DAUPHIN","State Treasurer","Statewide","Constitution Party","TROY BOWMAN","1,252","0","0","1,010","0","0","216","0","0","26","0","0"
"2024 Presidential Election","DAUPHIN","State Treasurer","Statewide","Forward Party","CHRIS FOSTER","728","0","0","516","0","0","195","0","0","17","0","0"
"2024 Presidential Election","DELAWARE","President of the United States","Statewide","Democratic","KAMALA D HARRIS","201,324","0","0","133,435","0","0","65,628","0","0","2,261","0","0"
"2024 Presidential Election","DELAWARE","President of the United States","Statewide","Republican","DONALD J TRUMP","123,421","0","0","100,303","0","0","22,069","0","0","1,049","0","0"
"2024 Presidential Election","DELAWARE","President of the United States","Statewide","Libertarian","CHASE OLIVER","1,300","0","0","986","0","0","299","0","0","15","0","0"
"2024 Presidential Election","DELAWARE","President of the United States","Statewide","Green Party","JILL STEIN","2,127","0","0","1,576","0","0","506","0","0","45","0","0"
"2024 Presidential Election","DELAWARE","United States Senator","Statewide","Democratic","ROBERT P CASEY JR","197,424","0","0","131,147","0","0","64,097","0","0","2,180","0","0"
"2024 Presidential Election","DELAWARE","United States Senator","Statewide","Republican","DAVE MCCORMICK","121,482","0","0","98,078","0","0","22,399","0","0","1,005","0","0"
"2024 Presidential Election","DELAWARE","United States Senator","Statewide","Libertarian","JOHN C THOMAS","3,281","0","0","2,586","0","0","651","0","0","44","0","0"
"2024 Presidential Election","DELAWARE","United States Senator","Statewide","Green Party","LEILA HAZOU","3,439","0","0","2,443","0","0","924","0","0","72","0","0"
"2024 Presidential Election","DELAWARE","United States Senator","Statewide","Constitution Party","MARTY SELKER","831","0","0","665","0","0","156","0","0","10","0","0"
"2024 Presidential Election","DELAWARE","Attorney General","Statewide","Democratic","EUGENE DEPASQUALE","183,053","0","0","121,378","0","0","59,623","0","0","2,052","0","0"
"2024 Presidential Election","DELAWARE","Attorney General","Statewide","Republican","DAVE SUNDAY","131,777","0","0","105,336","0","0","25,424","0","0","1,017","0","0"
"2024 Presidential Election","DELAWARE","Attorney General","Statewide","Libertarian","ROBERT COWBURN","3,074","0","0","2,492","0","0","532","0","0","50","0","0"
"2024 Presidential Election","DELAWARE","Attorney General","Statewide","Green Party","RICHARD L WEISS","3,312","0","0","2,472","0","0","753","0","0","87","0","0"
"2024 Presidential Election","DELAWARE","Attorney General","Statewide","Constitution Party","JUSTIN L MAGILL","907","0","0","739","0","0","140","0","0","28","0","0"
"2024 Presidential Election","DELAWARE","Attorney General","Statewide","Forward Party","ERIC L SETTLE","930","0","0","617","0","0","298","0","0","15","0","0"
"2024 Presidential Election","DELAWARE","Auditor General","Statewide","Democratic","MALCOLM KENYATTA","185,035","0","0","123,269","0","0","59,682","0","0","2,084","0","0"
"2024 Presidential Election","DELAWARE","Auditor General","Statewide","Republican","TIM DEFOOR","129,103","0","0","102,885","0","0","25,256","0","0","962","0","0"
"2024 Presidential Election","DELAWARE","Auditor General","Statewide","Libertarian","REECE SMITH","4,605","0","0","3,616","0","0","921","0","0","68","0","0"
"2024 Presidential Election","DELAWARE","Auditor General","Statewide","American Solidarity Party","ERIC K ANTON","919","0","0","737","0","0","163","0","0","19","0","0"
"2024 Presidential Election","DELAWARE","Auditor General","Statewide","Constitution Party","BOB GOODRICH","1,819","0","0","1,465","0","0","310","0","0","44","0","0"
"2024 Presidential Election","DELAWARE","State Treasurer","Statewide","Democratic","ERIN MCCLELLAND","184,055","0","0","122,309","0","0","59,683","0","0","2,063","0","0"
"2024 Presidential Election","DELAWARE","State Treasurer","Statewide","Republican","STACY GARRITY","131,515","0","0","105,171","0","0","25,338","0","0","1,006","0","0"
"2024 Presidential Election","DELAWARE","State Treasurer","Statewide","Libertarian","NICKOLAS CIESIELSKI","3,551","0","0","2,802","0","0","694","0","0","55","0","0"
"2024 Presidential Election","DELAWARE","State Treasurer","Statewide","Constitution Party","TROY BOWMAN","1,451","0","0","1,193","0","0","234","0","0","24","0","0"
"2024 Presidential Election","DELAWARE","State Treasurer","Statewide","Forward Party","CHRIS FOSTER","1,213","0","0","806","0","0","382","0","0","25","0","0"
"2024 Presidential Election","ELK","President of the United States","Statewide","Democratic","KAMALA D HARRIS","4,483","0","0","2,887","0","0","1,580","0","0","16","0","0"
"2024 Presidential Election","ELK","President of the United States","Statewide","Republican","DONALD J TRUMP","12,543","0","0","10,724","0","0","1,784","0","0","35","0","0"
"2024 Presidential Election","ELK","President of the United States","Statewide","Libertarian","CHASE OLIVER","75","0","0","60","0","0","15","0","0","0","0","0"
"2024 Presidential Election","ELK","President of the United States","Statewide","Green Party","JILL STEIN","52","0","0","39","0","0","13","0","0","0","0","0"
"2024 Presidential Election","ELK","United States Senator","Statewide","Democratic","ROBERT P CASEY JR","4,674","0","0","3,069","0","0","1,591","0","0","14","0","0"
"2024 Presidential Election","ELK","United States Senator","Statewide","Republican","DAVE MCCORMICK","11,931","0","0","10,207","0","0","1,689","0","0","35","0","0"
"2024 Presidential Election","ELK","United States Senator","Statewide","Libertarian","JOHN C THOMAS","292","0","0","245","0","0","47","0","0","0","0","0"
"2024 Presidential Election","ELK","United States Senator","Statewide","Green Party","LEILA HAZOU","95","0","0","61","0","0","30","0","0","4","0","0"
"2024 Presidential Election","ELK","United States Senator","Statewide","Constitution Party","MARTY SELKER","97","0","0","84","0","0","13","0","0","0","0","0"
"2024 Presidential Election","ELK","Attorney General","Statewide","Democratic","EUGENE DEPASQUALE","4,229","0","0","2,746","0","0","1,467","0","0","16","0","0"
"2024 Presidential Election","ELK","Attorney General","Statewide","Republican","DAVE SUNDAY","12,254","0","0","10,423","0","0","1,799","0","0","32","0","0"
"2024 Presidential Election","ELK","Attorney General","Statewide","Libertarian","ROBERT COWBURN","213","0","0","180","0","0","32","0","0","1","0","0"
"2024 Presidential Election","ELK","Attorney General","Statewide","Green Party","RICHARD L WEISS","119","0","0","95","0","0","22","0","0","2","0","0"
"2024 Presidential Election","ELK","Attorney General","Statewide","Constitution Party","JUSTIN L MAGILL","116","0","0","101","0","0","15","0","0","0","0","0"
"2024 Presidential Election","ELK","Attorney General","Statewide","Forward Party","ERIC L SETTLE","45","0","0","36","0","0","8","0","0","1","0","0"
"2024 Presidential Election","ELK","Auditor General","Statewide","Democratic","MALCOLM KENYATTA","4,260","0","0","2,771","0","0","1,476","0","0","13","0","0"
"2024 Presidential Election","ELK","Auditor General","Statewide","Republican","TIM DEFOOR","12,083","0","0","10,299","0","0","1,753","0","0","31","0","0"
"2024 Presidential Election","ELK","Auditor General","Statewide","Libertarian","REECE SMITH","293","0","0","245","0","0","44","0","0","4","0","0"
"2024 Presidential Election","ELK","Auditor General","Statewide","American Solidarity Party","ERIC K ANTON","59","0","0","52","0","0","6","0","0","1","0","0"
"2024 Presidential Election","ELK","Auditor General","Statewide","Constitution Party","BOB GOODRICH","186","0","0","157","0","0","27","0","0","2","0","0"
"2024 Presidential Election","ELK","State Treasurer","Statewide","Democratic","ERIN MCCLELLAND","4,303","0","0","2,789","0","0","1,498","0","0","16","0","0"
"2024 Presidential Election","ELK","State Treasurer","Statewide","Republican","STACY GARRITY","12,199","0","0","10,380","0","0","1,784","0","0","35","0","0"
"2024 Presidential Election","ELK","State Treasurer","Statewide","Libertarian","NICKOLAS CIESIELSKI","218","0","0","191","0","0","27","0","0","0","0","0"
"2024 Presidential Election","ELK","State Treasurer","Statewide","Constitution Party","TROY BOWMAN","129","0","0","114","0","0","14","0","0","1","0","0"
"2024 Presidential Election","ELK","State Treasurer","Statewide","Forward Party","CHRIS FOSTER","68","0","0","58","0","0","10","0","0","0","0","0"
"2024 Presidential Election","ERIE","President of the United States","Statewide","Democratic","KAMALA D HARRIS","67,456","0","0","41,600","0","0","24,728","0","0","1,128","0","0"
"2024 Presidential Election","ERIE","President of the United States","Statewide","Republican","DONALD J TRUMP","68,866","0","0","56,487","0","0","11,442","0","0","937","0","0"
"2024 Presidential Election","ERIE","President of the United States","Statewide","Libertarian","CHASE OLIVER","686","0","0","517","0","0","160","0","0","9","0","0"
"2024 Presidential Election","ERIE","President of the United States","Statewide","Green Party","JILL STEIN","587","0","0","423","0","0","154","0","0","10","0","0"
"2024 Presidential Election","ERIE","United States Senator","Statewide","Democratic","ROBERT P CASEY JR","67,868","0","0","42,050","0","0","24,721","0","0","1,097","0","0"
"2024 Presidential Election","ERIE","United States Senator","Statewide","Republican","DAVE MCCORMICK","65,603","0","0","53,720","0","0","11,017","0","0","866","0","0"
"2024 Presidential Election","ERIE","United States Senator","Statewide","Libertarian","JOHN C THOMAS","1,762","0","0","1,438","0","0","280","0","0","44","0","0"
"2024 Presidential Election","ERIE","United States Senator","Statewide","Green Party","LEILA HAZOU","1,156","0","0","837","0","0","284","0","0","35","0","0"
"2024 Presidential Election","ERIE","United States Senator","Statewide","Constitution Party","MARTY SELKER","453","0","0","374","0","0","70","0","0","9","0","0"
"2024 Presidential Election","ERIE","Attorney General","Statewide","Democratic","EUGENE DEPASQUALE","59,582","0","0","36,473","0","0","22,145","0","0","964","0","0"
"2024 Presidential Election","ERIE","Attorney General","Statewide","Republican","DAVE SUNDAY","70,359","0","0","56,599","0","0","12,846","0","0","914","0","0"
"2024 Presidential Election","ERIE","Attorney General","Statewide","Libertarian","ROBERT COWBURN","1,991","0","0","1,659","0","0","289","0","0","43","0","0"
"2024 Presidential Election","ERIE","Attorney General","Statewide","Green Party","RICHARD L WEISS","1,876","0","0","1,489","0","0","330","0","0","57","0","0"
"2024 Presidential Election","ERIE","Attorney General","Statewide","Constitution Party","JUSTIN L MAGILL","928","0","0","764","0","0","138","0","0","26","0","0"
"2024 Presidential Election","ERIE","Attorney General","Statewide","Forward Party","ERIC L SETTLE","389","0","0","276","0","0","99","0","0","14","0","0"
"2024 Presidential Election","ERIE","Auditor General","Statewide","Democratic","MALCOLM KENYATTA","60,903","0","0","37,438","0","0","22,435","0","0","1,030","0","0"
